Group_Id	Gene_Symbol	Gene_Name	AAU	CTO	NOR	NFZgenbank	PLP	astyanax	austrofundulus	cyprinodon	fundulus	gadus	kryptolebias	medaka	poecilia	spotted_gar	stickleback	takifugu	tetraodon	tilapia	xmac	zebrafish
Group_6181_0	kntc1	kinetochore associated 1	AAU|005380|maker-AAUscf40-pred_gff_Genewise-gene-0_271-mRNA-1	CTO|012298|evm-CTOv12scf71-processed-gene-1_384-mRNA-1	NOR|007411|maker-NORv12scf34649-augustus-gene-0_199-mRNA-1	NFZgenbank|018008|rna33422	PLP|018395|evm-PLPv12scf40-processed-gene-0_184-mRNA-1	astyanax|011908|ENSAMXP00000012268_1	austrofundulus|011309|XM_014017333_1	cyprinodon|007119|XM_015378798_1	fundulus|005586|XM_012854338_2	gadus|013612|ENSGMOP00000015068_1	kryptolebias|006288|XM_017413632_2	medaka|005578|ENSORLP00000007601_1	poecilia|009124|ENSPFOP00000028167_1	spotted_gar|005466|ENSLOCP00000006622_1	stickleback|013194|ENSGACP00000010862_2	takifugu|008301|ENSTRUP00000021005_1	tetraodon|006831|ENSTNIP00000018910_1	tilapia|013258|ENSONIP00000016695_1	xmac|017601|ENSXMAP00000017685_1	zebrafish|025405|ENSDARP00000133225_1
Group_6182_0	luc7l3	LUC7-like 3 pre-mRNA splicing factor%2C transcript variant X2	AAU|017132|maker-AAUscf214-augustus-gene-0_22-mRNA-2	CTO|027624|maker-CTOv12scf478-pred_gff_Genewise-gene-0_66-mRNA-1	NOR|009473|maker-NORv12scf34386-augustus-gene-0_5-mRNA-2	NFZgenbank|003504|rna6520	PLP|024146|SplitChimeric_1_maker-PLPv12scf55-pred_gff_Genewise-gene-2_74-mRNA-1	astyanax|020856|ENSAMXP00000021479_1	austrofundulus|013368|XM_014020908_1	cyprinodon|010512|XM_015384956_1	fundulus|022659|XM_021308100_1	gadus|003077|ENSGMOP00000003346_1	kryptolebias|010403|XM_017421977_2	medaka|015766|ENSORLP00000013350_2	poecilia|016557|ENSPFOP00000011967_2	spotted_gar|010924|ENSLOCP00000013439_1	stickleback|015239|ENSGACP00000016655_2	takifugu|008245|ENSTRUP00000020847_1	tetraodon|009470|ENSTNIP00000015605_1	tilapia|002107|ENSONIP00000002631_1	xmac|014071|ENSXMAP00000014120_1	zebrafish|000697|ENSDARP00000092027_3
Group_6183_0	ccdc47	coiled-coil domain containing 47	AAU|030034|SplitChimeric_7_augustus_masked-AAUscf118-processed-gene-0_349-mRNA-1	CTO|019907|maker-CTOv12scf30-pred_gff_Genewise-gene-3_222-mRNA-1	NOR|032121|NORv12scf34724	NFZgenbank|005359|rna9950	PLP|014666|maker-PLPv12scf37-pred_gff_Genewise-gene-0_274-mRNA-1	astyanax|011945|ENSAMXP00000012279_1	austrofundulus|015951|XM_014024995_1	cyprinodon|004984|XM_015374766_1	fundulus|020971|XM_012878827_2	gadus|013462|ENSGMOP00000014802_1	kryptolebias|009085|XM_017419299_2	medaka|002046|ENSORLP00000002790_1	poecilia|012191|ENSPFOP00000013803_2	spotted_gar|011822|ENSLOCP00000014583_1	stickleback|013201|ENSGACP00000018127_1	takifugu|009095|ENSTRUP00000023125_1	tetraodon|012489|ENSTNIP00000017977_1	tilapia|009847|ENSONIP00000012384_1	xmac|008022|ENSXMAP00000008068_1	zebrafish|009865|ENSDARP00000051541_5
Group_6184_0	rsrc2	arginine/serine-rich coiled-coil 2	AAU|005406|maker-AAUscf40-pred_gff_Genewise-gene-0_270-mRNA-1	CTO|012256|maker-CTOv12scf71-augustus-gene-1_104-mRNA-1	NOR|007392|augustus_masked-NORv12scf34649-processed-gene-0_136-mRNA-1	NFZgenbank|018009|rna33423	PLP|018420|evm-PLPv12scf40-processed-gene-0_196-mRNA-1	astyanax|011965|ENSAMXP00000012298_1	austrofundulus|011310|XM_014017358_1	cyprinodon|007118|XM_015378789_1	fundulus|005585|XM_021311584_1	gadus|013568|ENSGMOP00000014928_1	kryptolebias|006289|XM_017414020_2	medaka|005539|ENSORLP00000007556_1	poecilia|009278|ENSPFOP00000012859_2	spotted_gar|005436|ENSLOCP00000006561_1	stickleback|018732|ENSGACP00000010836_1	takifugu|008131|ENSTRUP00000020553_1	tetraodon|006868|ENSTNIP00000018909_1	tilapia|013257|ENSONIP00000016694_1	xmac|017596|ENSXMAP00000017659_1	zebrafish|010695|ENSDARP00000141710_1
Group_6185_0	cog7	component of oligomeric golgi complex 7	AAU|022110|maker-AAUscf137-augustus-gene-0_137-mRNA-1	CTO|021219|maker-CTOv12scf98-augustus-gene-1_265-mRNA-1	NOR|010731|evm-NORv12scf270-processed-gene-0_275-mRNA-1	NFZgenbank|013056|rna24239	PLP|006876|maker-PLPv12scf79-pred_gff_Genewise-gene-0_59-mRNA-1	astyanax|011966|ENSAMXP00000012306_1	austrofundulus|006087|XM_014008239_1	cyprinodon|005158|XM_015375159_1	fundulus|011777|XM_012863136_2	gadus|008942|ENSGMOP00000009856_1	kryptolebias|008633|XM_017418328_2	medaka|006577|ENSORLP00000008907_1	poecilia|000386|ENSPFOP00000017372_2	spotted_gar|003866|ENSLOCP00000004619_1	stickleback|007874|ENSGACP00000010879_1	takifugu|013984|ENSTRUP00000036121_1	tetraodon|011321|ENSTNIP00000015765_1	tilapia|020011|ENSONIP00000025232_1	xmac|018979|ENSXMAP00000019077_1	zebrafish|017621|ENSDARP00000081872_5
Group_6187_0	eif2b1	eukaryotic translation initiation factor 2B subunit alpha%2C transcript variant X1	AAU|022575|maker-AAUscf8-pred_gff_Genewise-gene-1_65-mRNA-1	CTO|019938|maker-CTOv12scf85-pred_gff_Genewise-gene-0_88-mRNA-1	NOR|020235|evm-NORv12scf34728-processed-gene-1_8-mRNA-1	NFZgenbank|001931|rna3571	PLP|024990|PLPv12scf209	astyanax|013653|ENSAMXP00000014060_1	austrofundulus|021958|XM_014034394_1	cyprinodon|006068|XM_015376841_1	fundulus|015556|XM_012869618_2	gadus|017341|ENSGMOP00000019140_1	kryptolebias|020746|XM_017441777_2	medaka|000377|ENSORLP00000000520_1	poecilia|006387|ENSPFOP00000006856_2	spotted_gar|005838|ENSLOCP00000007081_1	stickleback|015172|ENSGACP00000020578_1	takifugu|018360|ENSTRUP00000047415_1	tetraodon|007592|ENSTNIP00000016509_1	tilapia|015297|ENSONIP00000019272_1	xmac|011766|ENSXMAP00000011804_1	zebrafish|011546|ENSDARP00000134906_1
Group_6188_0	ndufv2	NADH:ubiquinone oxidoreductase core subunit V2	AAU|023931|maker-AAUscf68-pred_gff_Genewise-gene-1_397-mRNA-1	CTO|023685|augustus_masked-CTOv12scf23-processed-gene-2_13-mRNA-1	NOR|031147|SplitChimeric_1_evm-NORv12scf34621-processed-gene-0_12-mRNA-1	NFZgenbank|009503|rna17513	PLP|007921|maker-PLPv12scf11-pred_gff_Genewise-gene-6_361-mRNA-1	astyanax|012003|ENSAMXP00000012339_1	austrofundulus|012938|XM_014020131_1	cyprinodon|009015|XM_015382209_1	fundulus|016551|XM_012871312_2	gadus|011998|ENSGMOP00000013214_1	kryptolebias|004853|XM_017411161_2	medaka|003651|ENSORLP00000004969_1	poecilia|004409|ENSPFOP00000002348_2	spotted_gar|002587|ENSLOCP00000003048_1	stickleback|016268|ENSGACP00000021980_1	takifugu|008120|ENSTRUP00000020531_1	tetraodon|000565|ENSTNIP00000017904_1	tilapia|018455|ENSONIP00000023263_1	xmac|000841|ENSXMAP00000000842_1	zebrafish|017384|ENSDARP00000004700_6
Group_6189_0	fbxw4	F-box and WD repeat domain containing 4	AAU|030139|SplitChimeric_100_evm-AAUscf75-processed-gene-1_210-mRNA-1	CTO|026524|evm-CTOv12scf82-processed-gene-1_116-mRNA-1	NOR|030717|SplitChimeric_1_evm-NORv12scf34610-processed-gene-0_177-mRNA-1	NFZgenbank|002929|rna5395	PLP|014099|maker-PLPv12scf201-augustus-gene-0_48-mRNA-2	astyanax|012020|ENSAMXP00000012362_1	austrofundulus|004352|XM_014005050_1	cyprinodon|015512|XM_015393852_1	fundulus|004079|XM_012852075_2	gadus|014632|ENSGMOP00000016107_1	kryptolebias|010256|XM_017421659_2	medaka|000800|ENSORLP00000001105_1	poecilia|018608|ENSPFOP00000001161_2	spotted_gar|011658|ENSLOCP00000014366_1	stickleback|003630|ENSGACP00000004985_1	takifugu|001015|ENSTRUP00000002403_1	tetraodon|005345|ENSTNIP00000007919_1	tilapia|013166|ENSONIP00000016578_1	xmac|018647|ENSXMAP00000018714_1	zebrafish|005042|ENSDARP00000043116_5
Group_6190_0	ccdc43	coiled-coil domain containing 43	AAU|010700|evm-AAUscf435-processed-gene-0_68-mRNA-1	CTO|019816|maker-CTOv12scf30-pred_gff_Genewise-gene-2_238-mRNA-1	NOR|005631|maker-NORv12scf34635-pred_gff_Genewise-gene-0_133-mRNA-1	NFZgenbank|005305|rna9850	PLP|013830|maker-PLPv12scf46-pred_gff_Genewise-gene-2_45-mRNA-1	astyanax|012064|ENSAMXP00000012401_1	austrofundulus|001467|XM_014023315_1	cyprinodon|011049|XM_015385941_1	fundulus|016999|XM_012871966_2	gadus|014372|ENSGMOP00000015811_1	kryptolebias|014242|XM_017429455_2	medaka|017296|ENSORLP00000005297_2	poecilia|011516|ENSPFOP00000013669_2	spotted_gar|011910|ENSLOCP00000014683_1	stickleback|008162|ENSGACP00000011257_1	takifugu|014962|ENSTRUP00000038578_1	tetraodon|012198|ENSTNIP00000014648_1	tilapia|001206|ENSONIP00000001525_1	xmac|007798|ENSXMAP00000007830_1	zebrafish|009095|ENSDARP00000071111_4
Group_6191_0	naa38	N(alpha)-acetyltransferase 38%2C NatC auxiliary subunit	AAU|025260|maker-AAUscf42-pred_gff_Genewise-gene-1_124-mRNA-1	CTO|011958|maker-CTOv12scf145-augustus-gene-0_44-mRNA-1	NOR|004304|maker-NORv12scf34207-pred_gff_Genewise-gene-0_24-mRNA-1	NFZgenbank|019982|rna36944	PLP|004257|maker-PLPv12scf6-augustus-gene-7_255-mRNA-1	astyanax|009390|ENSAMXP00000009643_1	austrofundulus|010613|XM_014016199_1	cyprinodon|014354|XM_015391788_1	fundulus|014433|XM_012867665_2	gadus|013197|ENSGMOP00000014502_1	kryptolebias|017643|XM_017436145_2	medaka|006599|ENSORLP00000008932_1	poecilia|019419|ENSPFOP00000012660_2	spotted_gar|013950|ENSLOCP00000017233_1	stickleback|019040|ENSGACP00000025478_1	takifugu|015124|ENSTRUP00000039004_1	tetraodon|000213|ENSTNIP00000015978_1	tilapia|009296|ENSONIP00000011702_1	xmac|010651|ENSXMAP00000010688_1	zebrafish|019650|ENSDARP00000141836_1
Group_6192_0	gtf3c3	general transcription factor IIIC subunit 3	AAU|028838|SplitChimeric_647_augustus_masked-AAUscf694-processed-gene-0_24-mRNA-1	CTO|002977|maker-CTOv12scf233-pred_gff_Genewise-gene-0_149-mRNA-1	NOR|009723|maker-NORv12scf84-pred_gff_Genewise-gene-0_11-mRNA-1	NFZgenbank|010226|rna18924	PLP|010219|maker-PLPv12scf441-pred_gff_Genewise-gene-0_17-mRNA-1	astyanax|009403|ENSAMXP00000009656_1	austrofundulus|015741|XM_014024659_1	cyprinodon|020924|XM_015402944_1	fundulus|020153|XM_021323975_1	gadus|015221|ENSGMOP00000016832_1	kryptolebias|012623|XM_017426259_2	medaka|002620|ENSORLP00000003578_1	poecilia|022263|ENSPFOP00000029377_1	spotted_gar|005230|ENSLOCP00000006310_1	stickleback|014737|ENSGACP00000020031_1	takifugu|011956|ENSTRUP00000030541_1	tetraodon|006276|ENSTNIP00000016243_1	tilapia|003777|ENSONIP00000004756_1	xmac|004407|ENSXMAP00000004430_1	zebrafish|025110|ENSDARP00000112332_2
Group_6194_0	usb1	U6 snRNA biogenesis 1	AAU|021765|maker-AAUscf289-pred_gff_Genewise-gene-0_157-mRNA-1	CTO|017656|maker-CTOv12scf258-augustus-gene-0_193-mRNA-1	NOR|014538|evm-NORv12scf34743-processed-gene-1_73-mRNA-1	NFZgenbank|014047|rna26096	PLP|021728|maker-PLPv12scf5-pred_gff_Genewise-gene-0_176-mRNA-1	astyanax|009421|ENSAMXP00000009681_1	austrofundulus|021703|XM_014034029_1	cyprinodon|020756|XM_015402613_1	fundulus|005831|XM_012854689_2	gadus|004092|ENSGMOP00000004472_1	kryptolebias|016904|XM_017434655_2	medaka|011684|ENSORLP00000015620_1	poecilia|015633|ENSPFOP00000011133_1	spotted_gar|000464|ENSLOCP00000000507_1	stickleback|003118|ENSGACP00000004260_1	takifugu|007521|ENSTRUP00000018833_1	tetraodon|015076|ENSTNIP00000003852_1	tilapia|011052|ENSONIP00000013927_1	xmac|015197|ENSXMAP00000015243_1	zebrafish|011613|ENSDARP00000002264_6
Group_6195_0	zcchc17	zinc finger CCHC-type containing 17%2C transcript variant X1	AAU|005639|maker-AAUscf146-augustus-gene-0_454-mRNA-1	CTO|026859|augustus_masked-CTOv12scf58-processed-gene-1_522-mRNA-1	NOR|024356|maker-NORv12scf34704-pred_gff_Genewise-gene-0_32-mRNA-1	NFZgenbank|018649|rna34563	PLP|007145|maker-PLPv12scf30-pred_gff_Genewise-gene-3_78-mRNA-1	astyanax|020595|ENSAMXP00000021210_1	austrofundulus|004706|XM_014005696_1	cyprinodon|003656|XM_015372271_1	fundulus|001009|XM_012861408_2	gadus|010151|ENSGMOP00000011192_1	kryptolebias|001062|XM_017423664_2	medaka|010772|ENSORLP00000014486_1	poecilia|008319|ENSPFOP00000007891_2	spotted_gar|005272|ENSLOCP00000006361_1	stickleback|005371|ENSGACP00000007458_1	takifugu|013126|ENSTRUP00000033728_1	tetraodon|000758|ENSTNIP00000020103_1	tilapia|002306|ENSONIP00000002884_1	xmac|002974|ENSXMAP00000002989_1	zebrafish|009760|ENSDARP00000109401_1
Group_6196_0	eif2b3	eukaryotic translation initiation factor 2B subunit gamma	AAU|026106|maker-AAUscf120-pred_gff_Genewise-gene-0_36-mRNA-1	CTO|020776|augustus_masked-CTOv12scf216-processed-gene-0_112-mRNA-1	NOR|024599|evm-NORv12scf34742-processed-gene-2_224-mRNA-1	NFZgenbank|009773|rna18091	PLP|013375|evm-PLPv12scf21-processed-gene-2_80-mRNA-1	astyanax|009435|ENSAMXP00000009706_1	austrofundulus|001963|XM_014031587_1	cyprinodon|004095|XM_015373209_1	fundulus|021070|XM_012878972_2	gadus|013695|ENSGMOP00000015043_1	kryptolebias|010630|XM_017422559_2	medaka|015329|ENSORLP00000020215_1	poecilia|019561|ENSPFOP00000005980_2	spotted_gar|002486|ENSLOCP00000002925_1	stickleback|013312|ENSGACP00000018229_1	takifugu|002852|ENSTRUP00000006766_1	tetraodon|008828|ENSTNIP00000018307_1	tilapia|009922|ENSONIP00000012485_1	xmac|015735|ENSXMAP00000015810_1	zebrafish|013693|ENSDARP00000016277_6
Group_6197_0	cenpl	centromere protein L%2C transcript variant X1	AAU|021567|augustus_masked-AAUscf490-processed-gene-0_14-mRNA-1	CTO|026727|maker-CTOv12scf57-pred_gff_Genewise-gene-2_41-mRNA-1	NOR|003928|evm-NORv12scf34731-processed-gene-2_136-mRNA-1	NFZgenbank|007363|rna13609	PLP|020022|augustus_masked-PLPv12scf41-processed-gene-0_76-mRNA-1	astyanax|009457|ENSAMXP00000009715_1	austrofundulus|009304|XM_014013874_1	cyprinodon|013594|XM_015390524_1	fundulus|007646|XM_012857304_2	gadus|009334|ENSGMOP00000010273_1	kryptolebias|018973|XM_017438653_2	medaka|004424|ENSORLP00000006062_1	poecilia|000798|ENSPFOP00000000932_1	spotted_gar|009185|ENSLOCP00000011220_1	stickleback|014609|ENSGACP00000019867_1	takifugu|011492|ENSTRUP00000029343_1	tetraodon|007712|ENSTNIP00000017567_1	tilapia|012100|ENSONIP00000015250_1	xmac|001135|ENSXMAP00000001126_1	zebrafish|019269|ENSDARP00000135940_1
Group_6198_0	tab3	TGF-beta activated kinase 1/MAP3K7 binding protein 3	AAU|002050|AAUscf91-frag-merged-region17-clust0-mRNA-1	CTO|025129|maker-CTOv12scf118-augustus-gene-0_213-mRNA-1	NOR|029331|maker-NORv12scf34694-pred_gff_Genewise-gene-0_60-mRNA-1	NFZgenbank|017226|rna31969	PLP|001349|PLPv12scf4-frag-merged-region167-clust0-mRNA-1	astyanax|009461|ENSAMXP00000009719_1	austrofundulus|002236|XM_014000405_1	cyprinodon|001884|XM_015399959_1	fundulus|020398|XM_012877867_2	gadus|013570|ENSGMOP00000014903_1	kryptolebias|002860|XM_025003958_1	medaka|005132|ENSORLP00000007013_1	poecilia|020208|ENSPFOP00000014311_2	spotted_gar|010239|ENSLOCP00000012559_1	stickleback|009700|ENSGACP00000013349_1	takifugu|017533|ENSTRUP00000045323_1	tetraodon|013116|ENSTNIP00000018608_1	tilapia|001727|ENSONIP00000002163_1	xmac|018374|ENSXMAP00000018442_1	zebrafish|023623|ENSDARP00000083707_5
Group_61_6	loxa	lysyl oxidase a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2398]	AAU|029723|SplitChimeric_741_evm-AAUscf21-processed-gene-3_21-mRNA-1	CTO|007228|evm-CTOv12scf6-processed-gene-2_352-mRNA-1	NOR|029021|maker-NORv12scf34218-augustus-gene-0_40-mRNA-1	NFZgenbank|002097|rna3836	PLP|024334|SplitChimeric_22_maker-PLPv12scf14-augustus-gene-2_125-mRNA-1	astyanax|018503|ENSAMXP00000019054_1	austrofundulus|003679|XM_014003809_1	cyprinodon|011815|XM_015387272_1	fundulus|019581|XM_012876447_2	gadus|014155|ENSGMOP00000015578_1	kryptolebias|004629|XM_017410465_1	medaka|008725|ENSORLP00000011747_1	poecilia|020258|ENSPFOP00000019860_2	spotted_gar|008736|ENSLOCP00000010666_1	stickleback|016832|ENSGACP00000022693_1	takifugu|001936|ENSTRUP00000004530_1	tetraodon|003492|ENSTNIP00000011973_1	tilapia|003560|ENSONIP00000004486_1	xmac|004198|ENSXMAP00000004220_1	zebrafish|012473|ENSDARP00000014541_9
Group_6200_0	spata20	spermatogenesis associated 20%2C transcript variant X1	AAU|021381|maker-AAUscf225-pred_gff_Genewise-gene-0_57-mRNA-1	CTO|003590|maker-CTOv12scf8-pred_gff_Genewise-gene-1_5-mRNA-1	NOR|008884|maker-NORv12scf359-augustus-gene-0_13-mRNA-1	NFZgenbank|013294|rna24631	PLP|023752|SplitChimeric_4004_evm-PLPv12scf222-processed-gene-0_21-mRNA-1	astyanax|009466|ENSAMXP00000009728_1	austrofundulus|021770|XM_014034116_1	cyprinodon|015953|XM_015394593_1	fundulus|012416|XM_012864102_2	gadus|004468|ENSGMOP00000004894_1	kryptolebias|007438|XM_017416232_2	medaka|018637|ENSORLP00000024498_1	poecilia|018624|ENSPFOP00000030554_1	spotted_gar|010687|ENSLOCP00000013129_1	stickleback|005113|ENSGACP00000007083_1	takifugu|017038|ENSTRUP00000044020_1	tetraodon|008599|ENSTNIP00000007095_1	tilapia|019632|ENSONIP00000024741_1	xmac|017115|ENSXMAP00000017216_1	zebrafish|016323|ENSDARP00000066287_4
Group_6201_0	utp6	UTP6%2C small subunit processome component%2C transcript variant X2	AAU|026694|maker-AAUscf22-pred_gff_Genewise-gene-3_158-mRNA-1	CTO|010396|maker-CTOv12scf310-pred_gff_Genewise-gene-0_6-mRNA-1	NOR|023296|evm-NORv12scf354-processed-gene-0_245-mRNA-1	NFZgenbank|008460|rna15573	PLP|021006|maker-PLPv12scf93-pred_gff_Genewise-gene-0_86-mRNA-1	astyanax|009478|ENSAMXP00000009750_1	austrofundulus|004252|XM_014004904_1	cyprinodon|014589|XM_015392264_1	fundulus|020299|XM_012877626_2	gadus|011620|ENSGMOP00000012795_1	kryptolebias|012325|XM_017425830_2	medaka|003249|ENSORLP00000004418_1	poecilia|002096|ENSPFOP00000014023_2	spotted_gar|013767|ENSLOCP00000017019_1	stickleback|019195|ENSGACP00000025695_1	takifugu|011888|ENSTRUP00000030381_1	tetraodon|015760|ENSTNIP00000005817_1	tilapia|018069|ENSONIP00000022791_1	xmac|017388|ENSXMAP00000017472_1	zebrafish|014916|ENSDARP00000134857_1
Group_6202_0	gtf2a1	general transcription factor IIA 1	AAU|018940|maker-AAUscf116-augustus-gene-0_156-mRNA-1	CTO|013491|maker-CTOv12scf55-pred_gff_Genewise-gene-0_80-mRNA-1	NOR|008089|maker-NORv12scf34752-pred_gff_Genewise-gene-3_15-mRNA-1	NFZgenbank|004979|rna9280	PLP|006795|maker-PLPv12scf64-pred_gff_Genewise-gene-1_87-mRNA-1	astyanax|009482|ENSAMXP00000009740_1	austrofundulus|013379|XM_014020919_1	cyprinodon|009558|XM_015383275_1	fundulus|015168|XM_012868909_2	gadus|015436|ENSGMOP00000017024_1	kryptolebias|003992|XM_017409024_2	medaka|009982|ENSORLP00000013438_1	poecilia|005570|ENSPFOP00000001273_1	spotted_gar|008906|ENSLOCP00000010880_1	stickleback|016418|ENSGACP00000006915_2	takifugu|017807|ENSTRUP00000046040_1	tetraodon|007616|ENSTNIP00000012583_1	tilapia|001156|ENSONIP00000001464_1	xmac|001640|ENSXMAP00000001656_1	zebrafish|020612|ENSDARP00000132090_1
Group_6204_0	psmb3	proteasome subunit beta 3	AAU|004820|maker-AAUscf44-pred_gff_Genewise-gene-2_248-mRNA-1	CTO|014352|augustus_masked-CTOv12scf697-processed-gene-0_23-mRNA-1	NOR|028405|maker-NORv12scf34449-pred_gff_Genewise-gene-0_34-mRNA-1	NFZgenbank|019910|rna36822	PLP|014905|maker-PLPv12scf38-pred_gff_Genewise-gene-1_46-mRNA-1	astyanax|009501|ENSAMXP00000009766_1	austrofundulus|013845|XM_014021652_1	cyprinodon|005550|XM_015375837_1	fundulus|000702|XM_021313173_1	gadus|012635|ENSGMOP00000013894_1	kryptolebias|019583|XM_017439764_2	medaka|018480|ENSORLP00000024287_1	poecilia|018055|ENSPFOP00000017246_1	spotted_gar|013662|ENSLOCP00000016882_1	stickleback|017869|ENSGACP00000023984_1	takifugu|004851|ENSTRUP00000011730_1	tetraodon|002886|ENSTNIP00000017154_1	tilapia|003246|ENSONIP00000004080_1	xmac|018092|ENSXMAP00000018153_1	zebrafish|014871|ENSDARP00000013624_8
Group_6205_0	psmb1	proteasome subunit beta 1	AAU|009765|maker-AAUscf38-pred_gff_Genewise-gene-0_221-mRNA-1	CTO|025384|augustus_masked-CTOv12scf293-processed-gene-0_77-mRNA-1	NOR|005744|maker-NORv12scf34394-pred_gff_Genewise-gene-0_87-mRNA-1	NFZgenbank|007534|rna13903	PLP|020385|maker-PLPv12scf35-pred_gff_Genewise-gene-0_69-mRNA-1	astyanax|014970|ENSAMXP00000015404_1	austrofundulus|002555|XM_014001824_1	cyprinodon|011357|XM_015386450_1	fundulus|022299|XM_012880975_2	gadus|012087|ENSGMOP00000013321_1	kryptolebias|008760|XM_017418669_2	medaka|010059|ENSORLP00000013552_1	poecilia|017935|ENSPFOP00000014784_2	spotted_gar|015454|ENSLOCP00000019061_1	stickleback|015757|ENSGACP00000021315_1	takifugu|007354|ENSTRUP00000018371_1	tetraodon|004569|ENSTNIP00000020833_1	tilapia|017045|ENSONIP00000021519_1	xmac|014931|ENSXMAP00000014985_1	zebrafish|021798|ENSDARP00000011778_5
Group_6207_0	sltm	SAFB like transcription modulator%2C transcript variant X1	AAU|007628|maker-AAUscf24-pred_gff_Genewise-gene-2_322-mRNA-1	CTO|023231|maker-CTOv12scf43-pred_gff_Genewise-gene-2_292-mRNA-1	NOR|009414|evm-NORv12scf34519-processed-gene-0_135-mRNA-1	NFZgenbank|007800|rna14388	PLP|001220|PLPv12scf35-frag-merged-region46-clust0-mRNA-1	astyanax|012409|ENSAMXP00000012761_1	austrofundulus|001721|XM_014027542_1	cyprinodon|014381|XM_015391807_1	fundulus|023145|XM_021308545_1	gadus|015037|ENSGMOP00000016600_1	kryptolebias|002113|XM_017404348_2	medaka|007590|ENSORLP00000010249_1	poecilia|003992|ENSPFOP00000026630_1	spotted_gar|013599|ENSLOCP00000016811_1	stickleback|015408|ENSGACP00000020864_1	takifugu|017613|ENSTRUP00000045540_1	tetraodon|006370|ENSTNIP00000012202_1	tilapia|005832|ENSONIP00000007354_1	xmac|014445|ENSXMAP00000014499_1	zebrafish|013035|ENSDARP00000115812_1
Group_6208_0	zranb2	zinc finger%2C RAN-binding domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2743]	AAU|010667|maker-AAUscf91-pred_gff_Genewise-gene-1_155-mRNA-1	CTO|027904|maker-CTOv12scf29-pred_gff_Genewise-gene-1_111-mRNA-1	NOR|029379|maker-NORv12scf34694-pred_gff_Genewise-gene-1_153-mRNA-1	NFZgenbank|017194|rna31922	PLP|001351|PLPv12scf4-frag-merged-region186-clust0-mRNA-1	astyanax|012434|ENSAMXP00000012775_1	austrofundulus|002196|XM_013999925_1	cyprinodon|007356|XM_015379210_1	fundulus|013476|XM_012866059_2	gadus|015542|ENSGMOP00000017135_1	kryptolebias|006121|XM_025005371_1	medaka|006039|ENSORLP00000008191_1	poecilia|005220|ENSPFOP00000022238_1	spotted_gar|009989|ENSLOCP00000012244_1	stickleback|016526|ENSGACP00000012490_1	takifugu|003253|ENSTRUP00000007709_1	tetraodon|013284|ENSTNIP00000013407_1	tilapia|002660|ENSONIP00000003333_1	xmac|005438|ENSXMAP00000005464_1	zebrafish|025687|ENSDARP00000094955_3
Group_6209_0	srp19	signal recognition particle 19kDa	AAU|003293|maker-AAUscf105-augustus-gene-0_309-mRNA-1	CTO|024934|maker-CTOv12scf505-augustus-gene-0_17-mRNA-1	NOR|002794|evm-NORv12scf34626-processed-gene-0_182-mRNA-1	NFZgenbank|011540|rna21406	PLP|002296|augustus_masked-PLPv12scf66-processed-gene-0_7-mRNA-1	astyanax|012442|ENSAMXP00000012790_1	austrofundulus|014536|XM_014022771_1	cyprinodon|004835|XM_015374561_1	fundulus|007158|XM_012856619_2	gadus|003162|ENSGMOP00000003447_1	kryptolebias|016046|XM_017433061_2	medaka|018651|ENSORLP00000024512_1	poecilia|004830|ENSPFOP00000015936_1	spotted_gar|010278|ENSLOCP00000012620_1	stickleback|001050|ENSGACP00000001413_1	takifugu|011175|ENSTRUP00000028506_1	tetraodon|011032|ENSTNIP00000022065_1	tilapia|000542|ENSONIP00000000689_1	xmac|015065|ENSXMAP00000015119_1	zebrafish|024816|ENSDARP00000051775_4
Group_6211_0	nit1	nitrilase 1	AAU|005910|maker-AAUscf209-augustus-gene-0_38-mRNA-1	CTO|019188|maker-CTOv12scf142-augustus-gene-0_356-mRNA-1	NOR|023133|maker-NORv12scf423-pred_gff_Genewise-gene-4_301-mRNA-1	NFZgenbank|004160|rna7637	PLP|004178|maker-PLPv12scf6-pred_gff_Genewise-gene-6_14-mRNA-1	astyanax|013715|ENSAMXP00000014112_1	austrofundulus|020711|XM_014032515_1	cyprinodon|005357|XM_015375477_1	fundulus|001723|XM_021322006_1	gadus|009454|ENSGMOP00000010409_1	kryptolebias|018758|XM_017438233_2	medaka|007396|ENSORLP00000009972_1	poecilia|018446|ENSPFOP00000003997_2	spotted_gar|001665|ENSLOCP00000001925_1	stickleback|018803|ENSGACP00000025174_1	takifugu|004301|ENSTRUP00000010368_1	tetraodon|019591|ENSTNIP00000003599_1	tilapia|012999|ENSONIP00000016370_1	xmac|014669|ENSXMAP00000014713_1	zebrafish|015987|ENSDARP00000093404_3
