OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_2831_0	023357	zgc:136971	zgc:136971 [Source:ZFIN%3BAcc:ZDB-GENE-060421-3674]	chrLG1	5570489	5576136
Group_2407_0	023358	ifrd2	interferon-related developmental regulator 2 [Source:ZFIN%3BAcc:ZDB-GENE-040801-140]	chrLG1	5561982	5569650
Group_7063_0	023359	amt	aminomethyltransferase	chrLG1	5556793	5559944
Group_8690_1	023365	si:ch73-21g5.7	si:ch73-21g5.7 [Source:ZFIN%3BAcc:ZDB-GENE-081104-260]	chrLG1	6148987	6149226
Group_8583_0	023367	atp5e	ATP synthase%2C H+ transporting%2C mitochondrial F1 complex%2C epsilon subunit	chrLG1	5997297	5997755
Group_202_10	023369	slc9a6b	solute carrier family 9%2C subfamily A (NHE6%2C cation proton antiporter 6)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-080226-2]	chrLG11	6346668	6354277
Group_423_5	023370	fhl1b	four and a half LIM domains 1b [Source:ZFIN%3BAcc:ZDB-GENE-031219-1]	chrLG11	6326635	6341485
Group_59_12	023371	adgrg4b	adhesion G protein-coupled receptor G4b [Source:ZFIN%3BAcc:ZDB-GENE-091204-201]	chrLG11	6305894	6324865
Group_630_0	023372	cpeb4	cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol%3BAcc:HGNC:21747]	chrLG11	6199244	6225110
Group_24_29	023379	drd1b	dopamine receptor D1b [Source:ZFIN%3BAcc:ZDB-GENE-070524-2]	chrLG11	5664203	5665597
Group_8358_0	023391	fxn	frataxin [Source:ZFIN%3BAcc:ZDB-GENE-070209-286]	PLPv12scf538	17157	21576
Group_7699_0	023396	zgc:63470	zgc:63470 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1126]	chrLG14	380039	380781
Group_9005_0	023398	loc107376755		chrLG14	234027	239799
Group_251_2	023399	s100p	S100 calcium binding protein P [Source:HGNC Symbol%3BAcc:HGNC:10504]	chrLG14	230589	231347
Group_4728_0	023400	zgc:158564	zgc:158564 [Source:ZFIN%3BAcc:ZDB-GENE-070112-1662]	chrLG14	192578	198635
Group_1895_0	023401	tbc1d14	TBC1 domain family member 14%2C transcript variant X1	chrLG14	146101	180868
Group_184_1	023403	loc107376748		chrLG14	411730	447420
Group_3617_1	023405	drap1	DR1 associated protein 1%2C transcript variant X1	chrLG14	381699	386726
Group_680_0	023406	rela	v-rel avian reticuloendotheliosis viral oncogene homolog A [Source:ZFIN%3BAcc:ZDB-GENE-040825-4]	chrLG14	356938	378984
Group_746_4	023407	slc29a2	solute carrier family 29 member 2 [Source:HGNC Symbol%3BAcc:HGNC:11004]	chrLG14	315932	330178
Group_2625_0	023419	fam101b	family with sequence similarity 101 member B	chrLG3	9864815	9866516
Group_224_0	023420	slco1c1	solute carrier organic anion transporter family%2C member 1C1 [Source:ZFIN%3BAcc:ZDB-GENE-041210-50]	chrLG3	9794012	9835176
Group_3014_1	023421	abhd15a	abhydrolase domain containing 15a [Source:ZFIN%3BAcc:ZDB-GENE-131121-270]	chrLG3	9603553	9620237
Group_1393_0	023422	aipl1	aryl hydrocarbon receptor interacting protein-like 1%2C transcript variant X1	chrLG3	9503774	9516159
Group_1086_2	023424	sgcg	sarcoglycan gamma	chrLG3	9381709	9393997
Group_3638_0	023425	tnfrsf19	tumor necrosis factor receptor superfamily member 19	chrLG3	9334581	9347573
Group_8213_0	023428	igsf5	immunoglobulin superfamily member 5	chrLG3	9198170	9214050
Group_2180_0	023429	bace2	beta-site APP-cleaving enzyme 2	chrLG3	8839996	8852990
Group_3059_1	023430	vmp1	vacuole membrane protein 1%2C transcript variant X3	chrLG3	8773094	8786506
Group_6_42	023431	rps6kb1b	ribosomal protein S6 kinase b%2C polypeptide 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2038]	chrLG3	8756561	8763335
Group_108_9	023432	pde3a	phosphodiesterase 3A%2C cGMP-inhibited [Source:ZFIN%3BAcc:ZDB-GENE-041210-23]	chrLG3	9678070	9767212
Group_3092_1	023433	gosr1	golgi SNAP receptor complex member 1	chrLG3	9441271	9465702
Group_207_4	023434	cpda	carboxypeptidase D%2C a [Source:ZFIN%3BAcc:ZDB-GENE-081112-2]	chrLG3	9409336	9439030
Group_2017_0	023435	sacs	sacsin molecular chaperone%2C transcript variant X2	chrLG3	9352404	9378617
Group_23_34	023439	dscam	Down syndrome cell adhesion molecule%2C transcript variant X1	chrLG3	8907121	9034761
Group_1841_0	023441	atm	ATM serine/threonine kinase%2C transcript variant X1	chrLG3	8802984	8828875
Group_82_26	023442	tubd1	tubulin delta 1	chrLG3	8767956	8770504
Group_4256_0	023448	gmps	guanine monophosphate synthase%2C transcript variant X1	chrLG3	8738060	8744643
Group_11_49	023449	v2rl1	vomeronasal 2 receptor%2C l1 [Source:ZFIN%3BAcc:ZDB-GENE-050419-65]	chrLG3	8728097	8732969
Group_658_0	023450	kcnab1a	potassium voltage-gated channel%2C shaker-related subfamily%2C beta member 1 a [Source:ZFIN%3BAcc:ZDB-GENE-050327-79]	chrLG3	8599058	8681656
Group_3835_1	023451	si:dkey-54n8.4	si:dkey-54n8.4 [Source:ZFIN%3BAcc:ZDB-GENE-131121-541]	chrLG3	8581703	8588818
Group_1626_0	023452	cluha	clustered mitochondria (cluA/CLU1) homolog a [Source:ZFIN%3BAcc:ZDB-GENE-061103-457]	chrLG3	8555694	8573588
Group_1680_0	023453	aifm4	apoptosis-inducing factor%2C mitochondrion-associated%2C 4 [Source:ZFIN%3BAcc:ZDB-GENE-070112-2282]	chrLG3	8386784	8393592
Group_6471_0	023454	prpf8	pre-mRNA processing factor 8%2C transcript variant X2	chrLG3	8367110	8382828
Group_1833_1	023455	rilp	Rab interacting lysosomal protein	chrLG3	8360998	8366628
Group_333_4	023456	scarf1	scavenger receptor class F member 1	chrLG3	8348566	8353752
Group_6634_0	023460	trappc4	trafficking protein particle complex 4	chrLG3	8236640	8240772
Group_5356_0	023461	cfap45	cilia and flagella associated protein 45 [Source:ZFIN%3BAcc:ZDB-GENE-070209-143]	chrLG3	8148696	8154354
Group_3_48	023463	c5ar1	complement C5a receptor 1 [Source:HGNC Symbol%3BAcc:HGNC:1338]	chrLG3	8046294	8047262
Group_272_9	023465	si:ch73-373m9.1	si:ch73-373m9.1 [Source:ZFIN%3BAcc:ZDB-GENE-110411-115]	chrLG3	7854923	7869921
Group_8219_0	023466	ifnlr1	interferon lambda receptor 1 [Source:ZFIN%3BAcc:ZDB-GENE-071120-5]	chrLG3	7819636	7822843
Group_620_2	023467	myom3	myomesin 3 [Source:ZFIN%3BAcc:ZDB-GENE-080326-1]	chrLG3	7760820	7809170
Group_587_3	023468	fabp10a	fatty acid binding protein 10a%2C liver basic [Source:ZFIN%3BAcc:ZDB-GENE-020318-1]	chrLG3	7759565	7760315
Group_6503_0	023469	slc33a1	solute carrier family 33 member 1%2C transcript variant X2	chrLG3	8749885	8754141
Group_6228_0	023470	ssr3	signal sequence receptor%2C gamma (translocon-associated protein gamma)	chrLG3	8593017	8594786
Group_5419_0	023474	rps25	ribosomal protein S25	chrLG3	8241016	8243633
Group_2449_1	023475	slc37a4a	solute carrier family 37 (glucose-6-phosphate transporter)%2C member 4a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2230]	chrLG3	8232360	8236973
Group_1110_0	023476	cltcb	clathrin%2C heavy chain b (Hc) [Source:ZFIN%3BAcc:ZDB-GENE-050227-12]	chrLG3	8119399	8147277
Group_700_3	023477	vaspb	vasodilator-stimulated phosphoprotein b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7118]	chrLG3	8109600	8117136
Group_6641_0	023478	snrpd2	small nuclear ribonucleoprotein D2 polypeptide	chrLG3	8079446	8081683
Group_27_25	023479	foxg1c	forkhead box G1c [Source:ZFIN%3BAcc:ZDB-GENE-050419-26]	chrLG3	8075517	8076713
Group_8032_0	023481	dact3a	dishevelled-binding antagonist of beta-catenin 3a [Source:ZFIN%3BAcc:ZDB-GENE-091204-226]	chrLG3	8033217	8043920
Group_7001_0	023482	pnrc2	proline-rich nuclear receptor coactivator 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5475]	chrLG3	7754457	7754924
Group_1644_0	023490	akirin1	akirin 1%2C transcript variant X1	chrLG3	7734579	7747597
Group_1460_1	023491	rhbdl2	rhomboid%2C veinlet-like 2 (Drosophila)%2C transcript variant X2	chrLG3	7724186	7730658
Group_2138_0	023492	rragca	Ras-related GTP binding Ca [Source:ZFIN%3BAcc:ZDB-GENE-050522-355]	chrLG3	7712049	7720767
Group_134_2	023493	pou3f1	POU class 3 homeobox 1	chrLG3	7503612	7504739
Group_423_2	023494	fhl3a	four and a half LIM domains 3a [Source:ZFIN%3BAcc:ZDB-GENE-030131-4741]	chrLG3	7445514	7471619
Group_1507_0	023495	gnl2	G protein nucleolar 2	chrLG3	7383951	7392083
Group_7_16	023502	si:dkey-22o22.2	si:dkey-22o22.2 [Source:ZFIN%3BAcc:ZDB-GENE-100922-84]	chrLG3	6965411	7018324
Group_6588_0	023503	ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6%2C transcript variant X1	chrLG3	6911408	6924360
Group_6400_0	023506	utp11l	UTP11-like%2C U3 small nucleolar ribonucleoprotein (yeast) [Source:ZFIN%3BAcc:ZDB-GENE-030131-8093]	chrLG3	7478466	7481081
Group_959_2	023507	rspo1	R-spondin 1%2C transcript variant X1	chrLG3	7422913	7433315
Group_1890_1	023517	ccne2	cyclin E2%2C transcript variant X1	chrLG3	6957577	6960383
Group_7235_0	023518	tp53inp1	tumor protein p53 inducible nuclear protein 1%2C transcript variant X2	chrLG3	6947217	6951264
Group_5308_0	023519	nagpa	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	chrLG3	6925341	6937712
Group_3134_0	023520	bx072576.1	unknown	chrLG3	6881035	6882042
Group_6207_0	023521	wdr73	WD repeat domain 73 [Source:ZFIN%3BAcc:ZDB-GENE-050417-126]	chrLG3	6818601	6823012
Group_4647_0	023523	cd83	CD83 molecule [Source:ZFIN%3BAcc:ZDB-GENE-060503-762]	chrLG3	6800960	6803351
Group_8_55	023524	zgc:113232	zgc:113232 [Source:ZFIN%3BAcc:ZDB-GENE-050327-86]	chrLG3	6776841	6795184
Group_9676_0	023528	unknown		chrLG3	7670824	7670985
Group_47_30	023530	sema6e	sema domain%2C transmembrane domain (TM)%2C and cytoplasmic domain%2C (semaphorin) 6E [Source:ZFIN%3BAcc:ZDB-GENE-040724-119]	chrLG3	5602615	5648588
Group_1333_5	023531	unknown		chrLG3	5573535	5573783
Group_2119_0	023532	ptpn23a	protein tyrosine phosphatase%2C non-receptor type 23%2C a [Source:ZFIN%3BAcc:ZDB-GENE-100921-24]	chrLG3	5546098	5561442
Group_94_8	023534	tbx20	T-box 20 [Source:ZFIN%3BAcc:ZDB-GENE-000427-7]	chrLG3	5354203	5362414
Group_3625_1	023535	ankmy2a	ankyrin repeat and MYND domain containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6321]	chrLG3	5331049	5334325
Group_4767_0	023537	ispd	isoprenoid synthase domain containing%2C transcript variant X1	chrLG3	5301671	5324565
Group_5982_0	023539	agmo	alkylglycerol monooxygenase	chrLG3	5219223	5260742
Group_206_0	023540	dgkb	diacylglycerol kinase beta%2C transcript variant X1	chrLG3	5159308	5206110
Group_75_5	023541	etv1	ETS variant 1%2C transcript variant X1	chrLG3	5138862	5155647
Group_1705_2	023542	vwde	von Willebrand factor D and EGF domains	chrLG3	5055944	5071596
Group_1235_1	023543	thsd7a	thrombospondin type 1 domain containing 7A%2C transcript variant X1	chrLG3	4885519	5019590
Group_477_1	023544	nxph1	neurexophilin 1	chrLG3	4872184	4881434
Group_2246_0	023545	ica1	islet cell autoantigen 1	chrLG3	4854172	4856835
Group_965_1	023546	nek10	NIMA related kinase 10	chrLG3	4773208	4781506
Group_3784_0	023547	scap	SREBF chaperone%2C transcript variant X1	chrLG3	5522889	5543263
Group_6715_0	023548	elp6	elongator acetyltransferase complex subunit 6	chrLG3	5517765	5519836
Group_2958_1	023549	cspg5a	chondroitin sulfate proteoglycan 5a [Source:ZFIN%3BAcc:ZDB-GENE-080425-4]	chrLG3	5471389	5508526
Group_1416_1	023550	smarcc1a	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily c%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-080514-3]	chrLG3	5445697	5458844
Group_1462_0	023551	dpy19l1l	dpy-19-like 1%2C like (H. sapiens) [Source:ZFIN%3BAcc:ZDB-GENE-030521-11]	chrLG3	5417828	5433565
Group_1733_2	023552	herpud2	HERPUD family member 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-868]	chrLG3	5343861	5346204
Group_8235_0	023553	si:ch211-215k15.5	si:ch211-215k15.5 [Source:ZFIN%3BAcc:ZDB-GENE-041111-115]	chrLG3	5339717	5341410
Group_754_3	023557	glcci1	glucocorticoid induced 1%2C transcript variant X1	chrLG3	4829756	4849516
Group_6563_0	023558	mios	missing oocyte%2C meiosis regulator%2C homolog (Drosophila)	chrLG3	4819217	4826426
Group_1665_2	023561	isg20l2	interferon stimulated exonuclease gene 20kDa like 2%2C transcript variant X1	chrLG3	6709530	6710485
Group_8825_0	023566	zgc:174945	zgc:174945 [Source:ZFIN%3BAcc:ZDB-GENE-080204-80]	chrLG3	6426411	6430860
Group_2531_1	023567	eaf1	ELL associated factor 1%2C transcript variant X2	chrLG3	6419657	6422265
Group_4807_0	023569	atg5	autophagy related 5	chrLG3	6211619	6239156
Group_1827_3	023572	ensab	endosulfine alpha b [Source:ZFIN%3BAcc:ZDB-GENE-060526-294]	chrLG3	5924516	5929635
Group_4064_0	023573	mcl1b	myeloid cell leukemia 1b [Source:ZFIN%3BAcc:ZDB-GENE-030825-1]	chrLG3	5917686	5920632
Group_2560_0	023575	lysmd1	LysM domain containing 1	chrLG3	5856166	5859677
Group_115_9	023576	loc107379270		chrLG3	6723224	6732003
Group_7537_0	023577	rrnad1	ribosomal RNA adenine dimethylase domain containing 1	chrLG3	6712237	6715688
Group_1293_0	023578	sh3bp5b	SH3-domain binding protein 5b (BTK-associated) [Source:ZFIN%3BAcc:ZDB-GENE-040426-2813]	chrLG3	6435941	6455208
Group_1535_1	023579	mettl6	methyltransferase like 6%2C transcript variant X1	chrLG3	6423008	6424773
Group_6660_0	023582	dctn3	dynactin subunit 3	chrLG3	6239813	6242469
Group_0_108	023583	prdm1a	PR domain containing 1a%2C with ZNF domain [Source:ZFIN%3BAcc:ZDB-GENE-030131-2193]	chrLG3	6178305	6190267
Group_155_12	023585	tlr18	toll-like receptor 18 [Source:ZFIN%3BAcc:ZDB-GENE-040220-2]	chrLG3	6065149	6069337
Group_667_2	023587	onecutl	one cut domain%2C family member%2C like [Source:ZFIN%3BAcc:ZDB-GENE-020531-1]	chrLG3	5963545	5971065
Group_14_62	023596	nr2f5	nuclear receptor subfamily 2%2C group F%2C member 5 [Source:ZFIN%3BAcc:ZDB-GENE-990415-253]	chrLG3	3708244	3724444
Group_3914_0	023598	il21r.1	interleukin 21 receptor%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-080108-6]	chrLG3	3653347	3667641
Group_756_3	023601	rpz3	rapunzel 3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4784]	chrLG3	3626072	3627350
Group_2208_0	023603	tspan13a	tetraspanin 13a [Source:ZFIN%3BAcc:ZDB-GENE-040718-19]	chrLG3	3440833	3444185
Group_2829_1	023604	glrx3	glutaredoxin 3	chrLG3	3425683	3426648
Group_3045_1	023605	tnfb	tumor necrosis factor-alpha  [Source:RefSeq peptide%3BAcc:NP_001266462]	chrLG3	3387839	3410785
Group_8581_0	023607	si:ch73-95l15.5	si:ch73-95l15.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3481]	chrLG3	3271871	3278359
Group_7244_0	023611	dnajc28	DnaJ heat shock protein family (Hsp40) member C28%2C transcript variant X3	chrLG3	3202233	3203533
Group_1255_2	023613	gramd1a	GRAM domain containing 1A%2C transcript variant X1	chrLG3	3174578	3190210
Group_39_29	023614	psmc4	proteasome 26S subunit%2C ATPase 4	chrLG3	3143677	3161883
Group_233_4	023615	si:dkey-199f5.8	si:dkey-199f5.8 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4733]	chrLG3	3129333	3132430
Group_7759_0	023616	si:ch73-139j3.4	si:ch73-139j3.4 [Source:ZFIN%3BAcc:ZDB-GENE-140106-202]	chrLG3	3091495	3100149
Group_1686_1	023619	loc107379129		chrLG3	3593609	3595178
Group_1331_0	023620	mex3a	mex-3 RNA binding family member A	chrLG3	3547118	3552407
Group_1293_2	023622	sh3bp5la	SH3-binding domain protein 5-like%2C a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2187]	chrLG3	3312320	3315248
Group_3060_0	023623	mgat1a	mannosyl (alpha-1%2C3-)-glycoprotein beta-1%2C2-N-acetylglucosaminyltransferase a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1515]	chrLG3	3309295	3311214
Group_3471_0	023625	rnf183	ring finger protein 183 [Source:HGNC Symbol%3BAcc:HGNC:28721]	chrLG3	3303037	3303993
Group_114_19	023626	dhx16	DEAH-box helicase 16	chrLG3	3288573	3301312
Group_75_12	023627	fli1b	Fli-1 proto-oncogene%2C ETS transcription factor b [Source:ZFIN%3BAcc:ZDB-GENE-031114-3]	chrLG3	3250926	3261971
Group_1010_4	023630	si:ch211-225p5.8	si:ch211-225p5.8 [Source:ZFIN%3BAcc:ZDB-GENE-060503-783]	chrLG3	3195676	3201719
Group_897_1	023634	hfe2	hemochromatosis type 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-651]	chrLG3	3089638	3091443
Group_334_1	023635	thbs3a	thrombospondin 3a [Source:ZFIN%3BAcc:ZDB-GENE-020708-3]	chrLG3	3057539	3078933
Group_2204_0	023636	mtx1a	metaxin 1a [Source:ZFIN%3BAcc:ZDB-GENE-060606-2]	chrLG3	3041619	3052318
Group_937_3	023640	colgalt1	collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol%3BAcc:HGNC:26182]	chrLG3	2702900	2719175
Group_342_4	023641	slc27a1b	solute carrier family 27 (fatty acid transporter)%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-061013-672]	chrLG3	2685302	2690370
Group_249_5	023644	slc25a10	solute carrier family 25 member 10	chrLG3	2551067	2556146
Group_25_48	023645	cldn5	claudin 5 [Source:HGNC Symbol%3BAcc:HGNC:2047]	chrLG3	2545627	2546301
Group_53_13	023647	si:dkey-27j5.5	si:dkey-27j5.5 [Source:ZFIN%3BAcc:ZDB-GENE-121214-264]	chrLG3	2524167	2525503
Group_4293_0	023648	lypc	ly6 domain containing%2C pigment cell [Source:ZFIN%3BAcc:ZDB-GENE-131127-361]	chrLG3	3268160	3269475
Group_422_2	023649	znf385d	zinc finger protein 385D [Source:ZFIN%3BAcc:ZDB-GENE-130201-2]	chrLG3	4561195	4610838
Group_1149_0	023651	satb1	SATB homeobox 1 [Source:HGNC Symbol%3BAcc:HGNC:10541]	chrLG3	4450908	4490224
Group_2774_1	023652	rftn1	raftlin%2C lipid raft linker 1	chrLG3	4181689	4260916
Group_4213_0	023653	notchl	notch homolog%2C like [Source:ZFIN%3BAcc:ZDB-GENE-070220-2]	chrLG3	4142265	4148763
Group_8730_0	023654	loc107379156		chrLG3	4124879	4126106
Group_1479_0	023655	dnase2	deoxyribonuclease II%2C lysosomal	chrLG3	4116995	4121020
Group_1647_0	023656	phf1	PHD finger protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-100922-277]	chrLG3	4075908	4090248
Group_352_0	023657	syngap1b	synaptic Ras GTPase activating protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-100921-2]	chrLG3	3949716	4032705
Group_6318_0	023658	smg5	SMG5 nonsense mediated mRNA decay factor%2C transcript variant X1	chrLG3	3928695	3942520
Group_2099_1	023659	paqr6	progestin and adipoQ receptor family member VI [Source:ZFIN%3BAcc:ZDB-GENE-090714-1]	chrLG3	3910448	3917392
Group_6367_0	023660	rbm8a	RNA binding motif protein 8A%2C transcript variant X1	chrLG3	3847553	3850949
Group_1270_2	023661	otud7b	OTU deubiquitinase 7B%2C transcript variant X1	chrLG3	3820695	3829016
Group_179_3	023662	mtmr11	myotubularin related protein 11%2C transcript variant X1	chrLG3	3791817	3802977
Group_4_79	023664	rab5ab	RAB5A%2C member RAS oncogene family%2C b [Source:ZFIN%3BAcc:ZDB-GENE-040122-3]	chrLG3	4542424	4547794
Group_91_15	023666	plcl2	phospholipase C like 2	chrLG3	4286167	4318958
Group_378_9	023667	crisp3	cysteine rich secretory protein 3 [Source:HGNC Symbol%3BAcc:HGNC:16904]	chrLG3	4279244	4283231
Group_3432_0	023668	vmo1a	vitelline membrane outer layer 1 homolog a [Source:ZFIN%3BAcc:ZDB-GENE-131121-600]	chrLG3	4172914	4174053
Group_451_8	023669	brd2b	bromodomain containing 2b [Source:ZFIN%3BAcc:ZDB-GENE-070220-1]	chrLG3	4161870	4166805
Group_77_19	023670	tap1	transporter 1%2C ATP-binding cassette%2C sub-family B (MDR/TAP) [Source:ZFIN%3BAcc:ZDB-GENE-050517-43]	chrLG3	4152175	4156872
Group_594_5	023672	pbx2	pre-B-cell leukemia homeobox 2 [Source:ZFIN%3BAcc:ZDB-GENE-000405-5]	chrLG3	4127720	4133090
Group_738_1	023673	rgl2	ral guanine nucleotide dissociation stimulator-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-010131-1]	chrLG3	4097101	4114350
Group_26_17	023674	ntrk1	neurotrophic tyrosine kinase%2C receptor%2C type 1	chrLG3	3878850	3904347
Group_7361_0	023683	pagr1	PAXIP1 associated glutamate-rich protein 1	chrLG10	16942057	16943896
Group_7362_0	023685	nif3l1	NGG1 interacting factor 3 like 1%2C transcript variant X2	chrLG10	17006768	17008755
Group_94_21	023686	tbx6	T-box 6 [Source:ZFIN%3BAcc:ZDB-GENE-020416-5]	chrLG10	17014237	17016658
Group_1768_2	023687	zgc:92040	zgc:92040 [Source:ZFIN%3BAcc:ZDB-GENE-040718-87]	chrLG10	17020439	17028212
Group_2_39	023688	zgc:123217	zgc:123217 [Source:ZFIN%3BAcc:ZDB-GENE-051113-188]	chrLG10	17070909	17076528
Group_17_16	023694	kif22	kinesin family member 22%2C transcript variant X1	chrLG10	16934916	16941352
Group_1319_0	023696	si:ch211-166g5.4	si:ch211-166g5.4 [Source:ZFIN%3BAcc:ZDB-GENE-121214-319]	chrLG10	16959649	16963485
Group_16_38	023697	taok2b	TAO kinase 2b [Source:ZFIN%3BAcc:ZDB-GENE-110603-3]	chrLG10	16978265	16991013
Group_7364_0	023698	eif3c	eukaryotic translation initiation factor 3%2C subunit C [Source:ZFIN%3BAcc:ZDB-GENE-030131-6166]	chrLG10	17031728	17037971
Group_953_0	023700	aldoaa	aldolase a%2C fructose-bisphosphate%2C a [Source:ZFIN%3BAcc:ZDB-GENE-030131-8369]	chrLG10	17079848	17084788
Group_331_8	023706	loc107380841		chrLG18	10657584	10667857
Group_192_12	023710	avpr2l	arginine vasopressin receptor 2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-070705-429]	chrLG17	11278607	11279586
Group_11_44	023711	tas1r3	taste 1 receptor member 3	chrLG20	16052584	16058627
Group_212_7	023712	hrh1	histamine receptor H1	chrLG20	16659473	16661095
Group_6600_0	023713	atg7	autophagy related 7%2C transcript variant X1	chrLG20	16613258	16653526
Group_43_13	023716	ercc6l	excision repair cross-complementation group 6 like	chrLG12	35602318	35604617
Group_8208_0	023717	si:ch211-191j22.3	si:ch211-191j22.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4242]	chrLG12	35608833	35610910
Group_1347_1	023718	myot	myotilin [Source:HGNC Symbol%3BAcc:HGNC:12399]	chrLG23	2788887	2811437
Group_13_59	023720	si:rp71-68n21.9	si:rp71-68n21.9 [Source:ZFIN%3BAcc:ZDB-GENE-081105-100]	chrLG7	14286065	14295130
Group_0_182-Group_0_183	023724	zgc:66448	zgc:66448 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5612]	chrLG3	23374422	23392798
Group_2835_1	023725	samm50l	sorting and assembly machinery component 50 homolog%2C like [Source:ZFIN%3BAcc:ZDB-GENE-041114-30]	chrLG15	25464053	25475073
Group_6419_0	023727	tmem203	transmembrane protein 203%2C transcript variant X1	chrLG8	28894192	28894605
Group_1077_0	023728	fam129ba	family with sequence similarity 129%2C member Ba [Source:ZFIN%3BAcc:ZDB-GENE-070112-1222]	chrLG8	28450175	28471192
