OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_6141_0	7516	zgc:91860	zgc:91860 [Source:ZFIN%3BAcc:ZDB-GENE-040704-34]	chr4	7657307	7668726	1	6	9	2	3	0	1	8	11	3	3	-0.0789473684210527	0.987767479789492	1	1	1	0.0789473684210527	0.540720381889194
Group_6142_0	7506	zc3h18	zinc finger CCCH-type containing 18%2C transcript variant X2	chr4	7947176	7997287	1	11	25	3	9	0.0555555555555556	1	11	31	1	4	0.0619047619047619	0.313596611583015	1	0.861303699805023	0.999999999999999	-0.0063492063492063	0.376102994358455
Group_6144_0	31554	tango6	transport and golgi organization 6 homolog	chr4	7468912	7493576	0.161767282047815	18	20	2	9	0.291866028708134	0.536817507889544	16	19	5	10	0.123809523809524	0.688821107113865	1	1	0.679571722549589	0.16805650489861	0.684362794734558
Group_6146_0	27939	rnf216	ring finger protein 216	chr6	56654126	56675298	0.00332963354690461	22	19	2	16	0.425474254742547	1	26	26	6	7	0.0384615384615384	0.0832212980785199	1	0.887429881771412	0.0743630694614472	0.387012716281009	0.894257196586142
Group_6148_0	10243	vgll2b	vestigial-like family member 2b [Source:ZFIN%3BAcc:ZDB-GENE-050809-113]	chr18	24871812	24878024	1	4	4	2	2	0	0.454545454545455	4	5	2	0	-0.555555555555556	0.557690039705268	1	1	0.759462865379934	0.555555555555556	0.957616085635759
Group_6149_0	14482	vgll3	vestigial like family member 3%2C transcript variant X1	chr9	3216944	3220445	0.696829990577467	7	6	7	4	-0.0979020979020979	0.113712590299278	8	7	5	0	-0.466666666666667	0.245964427757964	1	1	0.350201389179296	0.368764568764569	0.8839866917402
Group_6152_0	31338	neil3	nei like DNA glycosylase 3%2C transcript variant X1	chr2	49815555	49851966	0.600032320620556	3	9	2	3	-0.15	1	5	9	1	2	0.0238095238095238	0.793187000643608	1	0.869797436529788	1	-0.173809523809524	0.157818602632721
Group_6153_0	7946	ttc22	tetratricopeptide repeat domain 22	chr17	23561790	23576290	0.280013759889921	2	12	3	4	-0.285714285714286	1	3	12	2	5	-0.0857142857142857	0.921493691326924	1	1	1	-0.2	0.135686387964704
Group_6158_0	25027	ccdc113	coiled-coil domain containing 113 [Source:ZFIN%3BAcc:ZDB-GENE-041010-163]	chr4	10950930	10953604	1	13	4	4	1	-0.0352941176470589	1	14	4	5	2	0.0634920634920635	0.961678946995555	1	1	1	-0.0987861811391224	0.235642991465355
Group_6159_0	14538	usb1	U6 snRNA biogenesis 1	chr13	43914909	43920151	1	8	5	3	2	0.0153846153846154	1	11	7	2	2	0.111111111111111	0.893415715209616	1	1	1	-0.0957264957264956	0.2396933314046
Group_6162_0	3928	cenpl	centromere protein L%2C transcript variant X1	chr9	53020350	53024561	0.102766798418972	14	5	1	3	0.486842105263158	0.638187899057464	14	7	3	3	0.166666666666667	0.796446468214446	1	0.890093456943858	0.895172884815247	0.320175438596491	0.85143931722841
Group_6163_0	8884	spata20	spermatogenesis associated 20%2C transcript variant X1	chr16	7464973	7579005	0.669269080629964	7	7	3	6	0.166666666666667	0.695652173913044	9	10	3	5	0.0986842105263158	0.906907650916119	1	1	1	0.0679824561403512	0.519890062201649
Group_6164_0	23296	utp6	UTP6%2C small subunit processome component%2C transcript variant X2	chr10	38702265	38710330	0.597523219814241	4	12	2	3	-0.15	0.12280701754386	5	12	2	0	-0.705882352941176	0.388757453392612	1	1	0.545971722676559	0.555882352941176	0.957760740633589
Group_617_5	12476	loc107387286		chr16	41464302	41486149	0.090909090909091	2	7	4	1	-0.577777777777778	1	4	7	1	1	-0.136363636363636	0.487527324540488	1	0.844482355873655	1	-0.441414141414142	0.0373209894401852
Group_6170_0	12594	tefm	transcription elongation factor%2C mitochondrial	chr10	44715600	44717172	1	39	6	5	1	0.0333333333333333	1	39	7	10	1	-0.0612648221343873	0.702110737241487	1	1	1	0.0945981554677206	0.566613626500796
Group_6171_0	25423	si:dkey-184p9.9	si:dkey-184p9.9 [Source:ZFIN%3BAcc:ZDB-GENE-091204-31]	chr14	19322402	19334999	1	3	3	3	2	-0.1	1	3	3	1	0	-0.5	0.527867118196098	1	1	1	0.4	0.901634601475481
Group_6172_0	13356	pisd	phosphatidylserine decarboxylase%2C transcript variant X1	chr18	28750215	28764732	1	5	11	1	4	0.1125	0.671497584541063	4	13	4	7	-0.128342245989305	0.58590994215175	1	0.915067177233215	0.942023145513678	0.240842245989305	0.782149573267756
Group_6175_0	23835	tdrd3	tudor domain containing 3	chr11	36172965	36191734	1	9	11	1	2	0.116666666666667	1	11	14	1	2	0.106666666666667	0.995127342446743	1	1	1	0.01	0.417474323737885
Group_6177_0	28107	traf3ip1	TRAF3 interacting protein 1%2C transcript variant X1	chr9	2562209	2575775	0.0220021704871954	23	18	2	10	0.394308943089431	1	25	23	2	2	0.0208333333333334	0.110764577542469	1	0.868643091327233	0.504985075093846	0.373475609756098	0.886735136698973
Group_618_1	28711	pdzrn4	PDZ domain containing ring finger 4	chr5	38087778	38163834	0.160129803997824	14	18	2	10	0.270833333333333	1	15	21	6	9	0.0166666666666667	0.612341906249794	1	0.999999999999999	0.370626617944343	0.254166666666666	0.795891798061623
Group_618_2	22308	si:ch73-162j3.4	si:ch73-162j3.4 [Source:ZFIN%3BAcc:ZDB-GENE-090313-136]	chr13	2512361	2527842	0.306946175137567	18	31	2	9	0.185528756957328	0.558605351374922	15	34	4	14	0.0839002267573696	0.618334172392374	1	0.669020011993548	1	0.101628530199958	0.579053956314191
Group_618_4	14266	loc107384948		chr14	41219769	41227638	0.0920437217288792	7	15	5	2	-0.396103896103896	0.173505767499093	8	17	4	2	-0.346666666666667	0.97151412097014	1	1	1	-0.049437229437229	0.302618255460726
Group_618_5	14069	pdzrn3b	PDZ domain containing RING finger 3b [Source:ZFIN%3BAcc:ZDB-GENE-071022-4]	chr16	10761057	10949696	0.228249896755839	9	19	1	10	0.230519480519481	1	11	24	2	5	0.0285714285714286	0.444672007654171	1	1	0.665414397784769	0.201948051948052	0.733690148994648
Group_6182_0	27984	bsdc1	BSD domain containing 1	chr18	32327089	32335526	0.596153846153846	4	7	3	2	-0.236363636363636	0.337143102855177	6	8	1	6	0.285714285714286	0.416485321312027	1	1	0.300622988196907	-0.522077922077922	0.0209749746853754
Group_6183_0	19905	rsl1d1	ribosomal L1 domain containing 1	chr16	12756378	12760769	0.366515837104072	5	5	2	6	0.25	1	5	7	5	5	-0.0833333333333333	0.723634218275077	1	1	0.552098360316899	0.333333333333333	0.862143787067843
Group_6185_0	5308	nup205	nucleoporin 205kDa%2C transcript variant X1	chr4	642318	654704	0.365934957488117	40	108	6	9	-0.12972972972973	0.516845819576037	42	110	2	11	0.12246963562753	0.521193022742184	1	1	0.308418565038028	-0.25219936535726	0.103139013452915
Group_6186_0	19393	tti1	TELO2 interacting protein 1%2C transcript variant X2	chr13	38455637	38490717	0.773534217884944	23	25	9	7	-0.0833333333333333	0.795603527096771	23	26	11	10	-0.054421768707483	0.922974017341915	1	1	1	-0.0289115646258503	0.336612179950817
Group_619_0	30390	flnca	filamin C%2C gamma a (actin binding protein 280) [Source:ZFIN%3BAcc:ZDB-GENE-070503-1]	chr4	15423996	15445055	0.0694690652297331	21	71	1	21	0.182806324110672	0.0966818167404721	21	86	6	9	-0.203738317757009	0.022864404926521	0.909094088277289	0.705933413841909	0.02284656872764	0.386544641867681	0.894112541588312
Group_619_1	1894	flncb	filamin C%2C gamma b (actin binding protein 280) [Source:ZFIN%3BAcc:ZDB-GENE-041008-175]	chr2	1961706	2063651	0.547302721797755	40	78	10	26	0.0612052730696798	1	38	91	7	17	0.00290697674418605	0.325830096522659	1	0.539882152245087	1	0.0582982963254937	0.500361637494575
Group_619_2	7484	flna	filamin A%2C alpha (actin binding protein 280) [Source:ZFIN%3BAcc:ZDB-GENE-030131-2145]	chr13	47351194	47380905	0.66527857841444	12	87	2	11	-0.0326340326340326	1	14	95	2	20	0.0375312760633862	0.649714565215838	1	1	0.987467654182418	-0.0701653086974188	0.273397945899031
Group_619_3	27904	flnb	filamin B%2C transcript variant X1	chr14	35668535	35711643	0.0899722837809247	26	56	2	16	0.205962059620596	0.764815803734052	27	66	5	10	-0.043010752688172	0.360952935343989	1	0.826282555121081	0.259627572682677	0.248972812308768	0.788225083176624
Group_6191_0	26059	rad1	RAD1 checkpoint DNA exonuclease	chr8	27658760	27660954	1	4	7	1	3	0.113636363636364	0.604395604395604	4	8	2	2	-0.166666666666667	0.903641892996321	1	1	1	0.280303030303031	0.81816866772747
Group_6193_0	2937	fggy	FGGY carbohydrate kinase domain containing%2C transcript variant X1	chr15	19305519	19323651	0.742055737606349	10	15	6	7	-0.0615384615384615	1	14	17	7	9	0.0141129032258064	0.982653059459917	1	0.907337485692183	1	-0.0756513647642679	0.266020541009692
Group_6198_0	3132	thnsl1	threonine synthase like 1	chr16	29642259	29647533	1	7	15	1	3	0.0681818181818182	0.66183574879227	8	13	3	3	-0.119047619047619	0.755144503785442	1	0.911102733522265	0.895172884815247	0.187229437229437	0.711847244322291
Group_620_0	31044	myom1b	myomesin 1b [Source:ZFIN%3BAcc:ZDB-GENE-080416-2]	chr10	17194260	17227561	0.57062323935396	11	33	7	15	-0.0681818181818182	1	15	38	3	9	0.0330188679245283	0.255047088700506	1	0.892386307938762	0.98151867537339	-0.101200686106346	0.23159265152611
Group_620_1	11173	myom1a	myomesin 1a (skelemin) [Source:ZFIN%3BAcc:ZDB-GENE-030131-2856]	chr5	29418804	29434823	0.524613819835441	19	24	4	9	0.134168157423971	0.0800831359899763	20	29	1	9	0.308163265306122	0.527904286926097	1	0.908521997039567	0.491937228380011	-0.173995107882151	0.15738463763923
Group_620_2	878	myom3	myomesin 3 [Source:ZFIN%3BAcc:ZDB-GENE-080326-1]	chr3	42687226	42810782	0.425922177518377	34	30	11	6	-0.115808823529412	0.0380965596234254	43	36	12	2	-0.312839059674503	0.419117045768749	1	1	0.358663273843807	0.197030236145091	0.72746998408795
Group_620_3	4563	myom2a	myomesin 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6201]	chr10	48877036	48899559	0.362262775768789	20	22	1	4	0.276190476190476	1	19	19	4	5	0.0555555555555556	0.540614226624885	1	1	0.739442458349241	0.22063492063492	0.757847533632287
Group_620_4	13421	myom2	myomesin 2 [Source:HGNC Symbol%3BAcc:HGNC:7614]	chr11	24330957	24360967	0.0284410825899782	18	20	2	13	0.340350877192982	1	18	26	3	4	-0.0194805194805194	0.126551154320866	1	0.715399508918049	0.320723353259306	0.359831396673501	0.878923766816143
Group_6200_0	1976	tmf1	TATA element modulatory factor 1	chr16	40486712	40499383	1	14	30	2	4	-0.0151515151515151	0.263236607024123	17	36	1	8	0.209643605870021	0.745612894351574	1	1	0.69263278404196	-0.224795121021536	0.119774338203385
Group_6202_0	12020	pomgnt2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1%2C4-)%2C transcript variant X3	chr3	54469102	54470910	1	11	15	4	6	0.0230769230769231	0.461538461538462	11	14	1	0	-0.56	0.0941958784125294	1	1	0.923724918398048	0.583076923076923	0.961521770577173
Group_6204_0	28705	pdxdc1	pyridoxal-dependent decarboxylase domain containing 1	chr18	6793844	6843618	0.00705659219591107	9	24	6	1	-0.584415584415584	0.384275253957613	12	27	3	3	-0.192307692307692	0.508900616481139	1	0.948136879709994	0.430602787471497	-0.392107892107892	0.0486040792709388
Group_6205_0	14536	snx21	sorting nexin family member 21	chr13	43296119	43298453	0.241952357154756	8	14	5	3	-0.261363636363636	0.126620900076278	6	12	6	3	-0.333333333333333	0.9456384974652	1	1	1	0.071969696969697	0.52871401706929
Group_6207_0	16675	wdr73	WD repeat domain 73 [Source:ZFIN%3BAcc:ZDB-GENE-050417-126]	chr3	41412850	41443516	0.506084504972158	11	12	5	10	0.144927536231884	0.637127578304049	13	18	3	2	-0.180645161290323	0.0672324244705881	1	0.877733699914965	0.598161452683528	0.325572697522207	0.855055692174165
Group_621_0	1988	sash1a	SAM and SH3 domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9960]	chr1	40245287	40504930	0.0173239311799737	25	25	1	10	0.409090909090909	0.276760831589426	25	28	2	7	0.249475890985325	0.795325405464381	1	0.92828752916114	0.850238811976091	0.159615018105584	0.668306089975409
Group_621_1	13962	sash3	SAM and SH3 domain containing 3	chr8	18207990	18220064	1	8	8	1	1	0	0.0730434782608696	12	7	1	5	0.464912280701754	0.482753064839828	1	0.659374301617948	1	-0.464912280701754	0.0324027195139592
Group_621_3	5177	samsn1a	SAM domain%2C SH3 domain and nuclear localisation signals 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-8639]	chr9	32912925	32937219	1	12	11	2	1	-0.144927536231884	1	12	15	2	2	-0.0555555555555556	0.915788023956205	1	0.793891166336373	1	-0.0893719806763284	0.247070736293939
Group_621_4	17605	sash1	SAM and SH3 domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:19182]	chr18	16163177	16204283	0.779032639790163	23	16	10	9	0.0634278002699056	1	25	19	3	2	-0.0318181818181817	0.04893239795333	1	1	1	0.0952459820880873	0.568638796470418
Group_6212_0	19622	b3gntl1	UDP-GlcNAc:betaGal beta-1%2C3-N-acetylglucosaminyltransferase-like 1%2C transcript variant X1	chr8	682031	705361	0.378260869565217	5	8	2	11	0.230769230769231	1	4	12	1	2	-0.0833333333333333	0.0879165999716592	1	0.707124724325499	1	0.314102564102564	0.847388977289165
Group_6215_0	31135	eif2a	eukaryotic translation initiation factor 2A	chr7	36207042	36212797	1	5	16	3	8	-0.0346320346320346	1	5	18	1	5	0.0507246376811594	0.644419556183426	1	1	1	-0.085356672313194	0.252567626211486
Group_6218_0	30523	cse1l	CSE1 chromosome segregation 1-like (yeast)	chr14	11761732	11784497	0.580602006688963	4	18	2	4	-0.151515151515151	1	4	19	1	5	0.00724637681159421	0.928860304452937	1	1	1	-0.158761528326745	0.170258932446116
Group_622_0	13146	mprip	myosin phosphatase Rho interacting protein [Source:ZFIN%3BAcc:ZDB-GENE-030131-4471]	chr2	4838061	4913492	0.112999768985771	58	73	8	3	-0.284524635669674	0.661238968989418	62	69	10	14	0.0566157760814249	0.0709374816907643	1	0.709896570406947	0.179417137665902	-0.341140411751099	0.0629249240561261
Group_622_2	24959	triobpb	TRIO and F-actin binding protein b [Source:ZFIN%3BAcc:ZDB-GENE-061215-80]	chr6	58391922	58413307	1	4	13	1	3	-0.0147058823529412	1	4	12	2	5	-0.0357142857142857	0.853279527249814	1	1	1	0.0210084033613445	0.435845508462317
Group_622_4	935	si:ch73-103b11.2	si:ch73-103b11.2 [Source:ZFIN%3BAcc:ZDB-GENE-080917-14]	chr16	18432277	18536286	0.341777813401886	50	58	3	8	0.19023569023569	0.753815964619397	52	61	6	5	-0.0852775543041029	0.635823902494482	1	1	0.385800564508283	0.275513244539793	0.813250397801244
Group_622_5	3317	si:ch211-23l10.3	si:ch211-23l10.3 [Source:ZFIN%3BAcc:ZDB-GENE-091204-25]	chr6	41645969	41656940	0.197812615887369	29	24	16	6	-0.180102915951973	1	36	30	5	5	0.0454545454545454	0.0638567064350564	1	1	0.393563948173807	-0.225557461406518	0.119195718212064
Group_6220_0	27437	ddost	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit	chr13	7498801	7503464	0.0361197110423116	4	12	3	0	-0.75	0.639558976492615	5	13	3	4	-0.150793650793651	0.334492463476171	1	1	0.324126587757619	-0.599206349206349	0.014031534789527
Group_6222_0	27438	plekhm2	pleckstrin homology and RUN domain containing M2%2C transcript variant X1	chr13	7473925	7497769	0.752725795756293	15	21	7	7	-0.0833333333333333	0.767318320766693	17	23	8	8	-0.075	0.999748579760213	1	0.999999999999999	1	-0.0083333333333333	0.37205265441921
Group_6223_0	14394	ccdc146	coiled-coil domain containing 146 [Source:ZFIN%3BAcc:ZDB-GENE-041210-217]	chr2	20128306	20181205	0.583694136695888	23	19	13	7	-0.102380952380952	1	30	18	6	4	0.025	0.23866313287976	1	0.596378980207269	1	-0.127380952380952	0.204108201938377
Group_6225_0	24439	ankzf1	ankyrin repeat and zinc finger domain containing 1%2C transcript variant X2	chr9	14741540	14746043	1	12	13	7	9	0.0425	0.161833898676004	14	20	4	1	-0.388235294117647	0.0318921954768729	0.976734401113779	0.797687684779749	0.366137107988523	0.430735294117647	0.914219586286706
Group_6226_0	1348	sncaip	synuclein alpha interacting protein%2C transcript variant X2	chr15	5637052	5646811	1	13	28	3	8	0.0443458980044346	0.286785408726764	13	29	5	5	-0.19047619047619	0.750642485295783	1	1	0.534436806425561	0.234822088480625	0.774627513380587
Group_6227_0	11915	fdxr	ferredoxin reductase	chr4	19824747	19859205	0.329501915708812	11	13	4	1	-0.341666666666667	1	13	17	3	3	-0.0666666666666667	0.776642196897204	1	0.999999999999999	0.688773191396835	-0.275	0.0905540286416896
Group_623_1	27855	zhx2	zinc fingers and homeoboxes 2 [Source:HGNC Symbol%3BAcc:HGNC:18513]	chr12	4202593	4221398	0.467448817987673	17	17	3	6	0.166666666666667	0.344866704480998	18	21	4	1	-0.338461538461538	0.245413453429811	1	0.925673729741598	0.264616217083589	0.505128205128205	0.943439895848402
Group_623_2	20096	zhx2a	zinc fingers and homeoboxes 2a [Source:ZFIN%3BAcc:ZDB-GENE-031107-2]	chr3	29904581	29938444	1	16	26	3	4	-0.0476190476190476	0.179072862024024	16	25	2	11	0.236397748592871	0.354490170904905	1	1	0.416792811847627	-0.284016796211919	0.0872269636915955
Group_623_3	6980	zhx3	zinc fingers and homeoboxes 3	chr14	5097740	5115214	0.0123686669347475	21	11	2	9	0.474431818181818	0.148016968080217	26	16	1	4	0.419047619047619	0.315167466277115	1	0.93176010704207	1	0.055384199134199	0.493852162592218
Group_623_4	7615	zhx3	zinc fingers and homeoboxes 3 [Source:ZFIN%3BAcc:ZDB-GENE-031107-1]	chr13	23018458	23022515	0.649787611621892	15	29	1	5	0.174242424242424	0.336319762389508	14	28	3	2	-0.266666666666667	0.522729490762917	1	0.999999999999999	0.390749903620414	0.440909090909091	0.917835961232461
Group_623_5	31030	zhx1	zinc fingers and homeoboxes 1	chr3	29988517	29992421	0.266280145429512	20	21	2	7	0.265582655826558	0.7105393369619	20	22	3	5	0.101190476190476	0.906294291748213	1	1	0.875380691984028	0.164392179636082	0.674815564877767
Group_6231_0	20558	tbc1d19	TBC1 domain family member 19%2C transcript variant X1	chr1	30550947	30592720	0.318181818181818	1	9	1	1	-0.4	0.166666666666667	1	10	1	0	-0.909090909090909	0.78851951985109	1	1	1	0.509090909090909	0.943873860841892
Group_6232_1	2977	ttc27	tetratricopeptide repeat domain 27 [Source:ZFIN%3BAcc:ZDB-GENE-030102-1]	chr6	6759820	6865341	0.695011009457079	14	22	2	5	0.103174603174603	1	15	22	1	3	0.155405405405405	0.84451877392865	1	0.999999999999999	1	-0.052230802230802	0.297989295530161
Group_6234_0	16111	znf598	zinc finger protein 598	chr17	32506055	32516376	0.405448881999386	31	25	2	4	0.220238095238095	1	28	30	5	5	-0.0172413793103448	0.630135315771079	1	0.569382011600127	0.896471479235456	0.23747947454844	0.778533198322002
Group_6236_0	1278	gstcd	glutathione S-transferase C-terminal domain containing%2C transcript variant X1	chr8	2569693	2647645	0.702595972485221	7	15	4	6	-0.0818181818181818	0.156291524567387	7	17	4	2	-0.375	0.559509841881716	1	1	0.605576616335346	0.293181818181818	0.830030377549544
Group_624_0	14651	soga3b	SOGA family member 3b [Source:ZFIN%3BAcc:ZDB-GENE-081022-198]	chr1	68876745	68881300	0.712248013010221	13	36	2	10	0.098639455782313	0.692434853722541	14	40	3	6	-0.0740740740740741	0.701864907198285	1	1	0.711565057449479	0.172713529856387	0.691740199623897
Group_624_2	27444	si:ch211-197l9.2	si:ch211-197l9.2 [Source:ZFIN%3BAcc:ZDB-GENE-091204-369]	chr13	7146240	7156156	1	27	22	10	7	-0.0372148859543818	1	30	25	8	7	0.0121212121212121	0.928799259500462	1	1	1	-0.0493360980755939	0.302762910458556
Group_624_3	12009	soga1	suppressor of glucose%2C autophagy associated 1%2C transcript variant X1	chr13	9029381	9103239	1	38	38	16	15	-0.0161290322580645	0.821416012478774	44	42	13	11	-0.0300387596899224	0.676841082011491	1	1	0.999999999999999	0.0139097274318579	0.424417763633734
Group_624_4	1336	mtcl1	microtubule crosslinking factor 1%2C transcript variant X1	chr5	26183047	26292550	1	27	51	5	9	-0.010989010989011	0.344739844397047	29	55	6	6	-0.154761904761905	0.842626822523453	1	1	0.736202966449081	0.143772893772894	0.645305945320411
Group_6240_0	15938	clspn	claspin%2C transcript variant X1	chr12	17296179	17314454	1	48	38	5	4	0.00258397932816534	1	48	43	10	8	-0.0280830280830281	0.501318461250912	1	0.796117174305459	1	0.0306670074111934	0.450600318240995
Group_6243_0	30401	acmsd	aminocarboxymuconate semialdehyde decarboxylase	chr9	10701512	10706831	0.584033613445378	4	9	2	2	-0.192307692307692	0.321266968325792	4	8	4	2	-0.333333333333333	0.873794603050569	1	1	1	0.141025641025641	0.639664400405034
