Group_Id	Gene_Symbol	Gene_Name	AAU	CTO	NOR	PLP
Group_9_33	myo1d	myosin ID%2C transcript variant X1	008248	007927	023226	012991
Group_9_34	myo7aa	myosin VIIAa [Source:ZFIN%3BAcc:ZDB-GENE-020709-1]	017524	019415	001138	011481
Group_9_36	si:ch73-194h10.2	si:ch73-194h10.2 [Source:ZFIN%3BAcc:ZDB-GENE-100921-21]	007224	011817	023554	018675
Group_9_37	myo7bb	myosin VIIBb [Source:ZFIN%3BAcc:ZDB-GENE-070912-482]	010509	001571	000093	007106
Group_9_38	myo10	myosin X%2C transcript variant X1	011862	016210	000794	016767
Group_9_39	myo10l1	myosin X-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-080425-1]	012381	029892	002139	022600
Group_9_41	si:ch211-18i17.2	si:ch211-18i17.2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5404]	026896	019836	017725	013882
Group_9_44	myo15ab	myosin XVAb [Source:ZFIN%3BAcc:ZDB-GENE-090312-149]	023236	015305	013743	014182
Group_9_45	myo9aa	myosin IXAa [Source:ZFIN%3BAcc:ZDB-GENE-080424-5]	026578	019492	000097	000981
Group_9_47	si:zfos-588f8.1	si:zfos-588f8.1 [Source:ZFIN%3BAcc:ZDB-GENE-110411-111]	016826	025120	030818	012265
Group_9_48	myo9b	myosin IXb [Source:ZFIN%3BAcc:ZDB-GENE-030131-938]	010819	023724	030622	000143
Group_9_50	myo3b	myosin IIIB%2C transcript variant X1	028509	004302	028873	000643
Group_9_51	myo3a	myosin IIIA	020492	004136	003137	017357
Group_9_54	si:dkey-110c1.10	si:dkey-110c1.10 [Source:ZFIN%3BAcc:ZDB-GENE-050208-429]	011627	029178	022487	012096
Group_9_55	myo5ab	myosin VAb [Source:ZFIN%3BAcc:ZDB-GENE-050411-72]	003152	014739	029959	009964
Group_9_56	myo5aa	myosin VAa [Source:ZFIN%3BAcc:ZDB-GENE-041027-2]	011063	017738	013611	017720
Group_9_57	myo5c	myosin VC%2C transcript variant X1	000882	014741	029960	009963
Group_9_59	myh7bb	myosin%2C heavy chain 7B%2C cardiac muscle%2C beta b [Source:ZFIN%3BAcc:ZDB-GENE-090311-5]	018196	024886	030027	022182
Group_9_65	myh6	myosin%2C heavy chain 6%2C cardiac muscle%2C alpha [Source:ZFIN%3BAcc:ZDB-GENE-031112-1]	004687	006770	016637	008689
Group_90_1	unknown		016149	013348	004927	008874
Group_900_0	tacc2	transforming acidic coiled-coil containing protein 2%2C transcript variant X1	001731	026135	006505	018898
Group_900_1	tacc3	transforming acidic coiled-coil containing protein 3	003761	001066	015115	010702
Group_900_2	tacc1	transforming acidic coiled-coil containing protein 1%2C transcript variant X1	028602	029129	025620	018515
Group_9005_0	loc107376755		001891	024300	012576	023398
Group_9005_1	loc107376755		001891	024300	012576	000315
Group_9007_0	unknown		000405	001498	000124	001412
Group_901_0	id2a	inhibitor of DNA binding 2%2C dominant negative helix-loop-helix protein%2C a [Source:ZFIN%3BAcc:ZDB-GENE-020910-1]	003720	027146	025227	017160
Group_901_2	id1	inhibitor of DNA binding 1%2C HLH protein	009221	024663	013335	022734
Group_901_3	id4	inhibitor of DNA binding 4 [Source:ZFIN%3BAcc:ZDB-GENE-051113-208]	011178	008055	023974	008956
Group_9012_0	zglp1	zinc finger%2C GATA-like protein 1	026467	010743	005391	000430
Group_9014_0	ccl20b	chemokine (C-C motif) ligand 20b [Source:ZFIN%3BAcc:ZDB-GENE-091204-95]	020480	023774	021489	017395
Group_9016_1	csgr03h6orf118	chromosome sgr03 open reading frame%2C human C6orf118	022373	026113	025251	018876
Group_9018_0	si:dkey-97a13.12	si:dkey-97a13.12 [Source:ZFIN%3BAcc:ZDB-GENE-070912-614]	020635	004077	013086	017976
Group_9019_0	si:dkey-183i3.6	si:dkey-183i3.6 [Source:ZFIN%3BAcc:ZDB-GENE-141212-342]	022176	022037	023069	011204
Group_902_0	spock2	sparc/osteonectin%2C cwcv and kazal-like domains proteoglycan (testican) 2 [Source:ZFIN%3BAcc:ZDB-GENE-090312-170]	001429	018770	025069	009418
Group_902_1	spock1	sparc/osteonectin%2C cwcv and kazal-like domains proteoglycan (testican) 1	029504	000449	017488	001626
Group_902_2	spock3	sparc/osteonectin%2C cwcv and kazal-like domains proteoglycan (testican) 3 [Source:ZFIN%3BAcc:ZDB-GENE-090311-24]	016145	000153	004919	008886
Group_902_3	spock2	sparc/osteonectin%2C cwcv and kazal-like domains proteoglycan (testican) 2	026861	000561	001500	000325
Group_903_0	creb1a	cAMP responsive element binding protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-750]	016137	002700	017868	019137
Group_903_2	crema	cAMP responsive element modulator a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7031]	011931	016239	028557	007812
Group_903_4	creb1a	cAMP responsive element binding protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-750]	014626	017431	027200	004004
Group_9031_0	si:ch73-305o9.3	si:ch73-305o9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-475]	020124	016300	015757	018360
Group_904_0	fam65b	family with sequence similarity 65 member B%2C transcript variant X1	010187	026939	021871	007067
Group_904_1	fam65c	family with sequence similarity 65 member C%2C transcript variant X2	027246	002630	000545	003696
Group_904_2	loc107381391		000741	023186	021194	020480
Group_904_3	loc107389473		016631	017616	008666	000894
Group_904_4	loc107382701		015822	024180	020638	000029
Group_905_2	gpx8	glutathione peroxidase 8 (putative)	015183	021846	026606	022871
Group_905_3	gpx7	glutathione peroxidase 7	021804	027936	009571	016909
Group_9051_0	loc107384056		024642	022540	023602	010246
Group_906_0	otomp	otolith matrix protein [Source:ZFIN%3BAcc:ZDB-GENE-040709-1]	017263	005616	023698	022622
Group_906_1	zgc:172271	zgc:172271 [Source:ZFIN%3BAcc:ZDB-GENE-080204-110]	006752	013646	009602	010709
Group_906_2	mfi2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5 [Source:ZFIN%3BAcc:ZDB-GENE-050309-40]	021232	008518	012878	017052
Group_9060_0	si:ch73-335l21.2	si:ch73-335l21.2 [Source:ZFIN%3BAcc:ZDB-GENE-160728-76]	002500	027705	029890	009531
Group_9061_0	lamp3	lysosomal associated membrane protein 3	004493	008528	001637	017002
Group_9069_0	loc107386050		017836	025016	030753	007031
Group_907_0	igsf3	immunoglobulin superfamily%2C member 3 [Source:ZFIN%3BAcc:ZDB-GENE-070912-243]	029446	026240	029434	020912
Group_907_1	igsf8	immunoglobulin superfamily%2C member 8 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2444]	007454	004483	018557	001057
Group_907_3	si:ch211-132g1.7	si:ch211-132g1.7 [Source:ZFIN%3BAcc:ZDB-GENE-121214-287]	012578	013424	005057	008536
Group_907_4	zgc:91849	zgc:91849 [Source:ZFIN%3BAcc:ZDB-GENE-040718-438]	029447	026239	029435	020911
Group_9071_0	znf804b	zinc finger protein 804B	001456	000997	012055	000266
Group_9074_0	unknown		011813	000279	011129	006388
Group_908_4	loc107377419		023211	022490	019843	020268
Group_908_5	hrasls	HRAS-like suppressor [Source:ZFIN%3BAcc:ZDB-GENE-040718-330]	010685	025135	029341	012279
Group_9086_0	loc107374349		014830	001399	016947	016408
Group_909_0	ccdc88a	coiled-coil domain containing 88A%2C transcript variant X1	008993	003892	003005	004010
Group_909_1	ccdc88b	coiled-coil domain containing 88B	004027	022488	019846	020265
Group_909_2	ccdc88c	coiled-coil domain containing 88C [Source:ZFIN%3BAcc:ZDB-GENE-100419-3]	020128	015390	001801	010153
Group_909_3	ccdc88aa	coiled-coil domain containing 88Aa [Source:ZFIN%3BAcc:ZDB-GENE-100701-2]	002555	008607	028473	005465
Group_91_1	plcd1b	phospholipase C%2C delta 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9435]	010493	004937	022608	009088
Group_91_2	plcd1a	phospholipase C%2C delta 1a [Source:ZFIN%3BAcc:ZDB-GENE-071004-78]	002883	025917	015909	017992
Group_91_3	plcd4b	phospholipase C%2C delta 4b [Source:ZFIN%3BAcc:ZDB-GENE-080512-3]	006215	025855	010831	000665
Group_91_4	plcd4a	phospholipase C%2C delta 4a [Source:ZFIN%3BAcc:ZDB-GENE-050208-654]	011662	006849	001383	006033
Group_91_6	plcg2	phospholipase C gamma 2%2C transcript variant X1	018801	028770	001665	024847
Group_91_7	plcg1	phospholipase C gamma 1%2C transcript variant X2	023803	012727	007627	011738
Group_91_9	plce1	phospholipase C epsilon 1%2C transcript variant X1	026028	025758	027808	019358
Group_91_11	plcb2	phospholipase C beta 2	023441	005166	028041	007347
Group_91_12	plcb1	phospholipase C beta 1 [Source:HGNC Symbol%3BAcc:HGNC:15917]	002181	009556	025873	004275
Group_91_13	plcb1	phospholipase C beta 1%2C transcript variant X1	024854	013536	008109	003412
Group_91_14	plcb3	phospholipase C beta 3	008088	025897	004437	021368
Group_91_15	plcl2	phospholipase C like 2	003051	011018	023777	023666
Group_91_16	loc107383278		002359	005541	013568	019920
Group_91_17	si:ch211-210g13.5	si:ch211-210g13.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5675]	010706	019823	003917	013837
Group_91_18	plcl1	phospholipase C-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-090313-194]	023037	015357	021612	020089
Group_91_19	plch2b	phospholipase C%2C eta 2b [Source:ZFIN%3BAcc:ZDB-GENE-101112-1]	006707	015140	003438	009454
Group_91_21	plch2	phospholipase C eta 2%2C transcript variant X1	018154	025078	011282	024873
Group_91_22	plch1	phospholipase C eta 1 [Source:HGNC Symbol%3BAcc:HGNC:29185]	027063	010349	004232	000515
Group_910_0	neurl1aa	neuralized E3 ubiquitin protein ligase 1Aa [Source:ZFIN%3BAcc:ZDB-GENE-090311-3]	003977	001087	018959	025589
Group_910_2	neurl1	neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol%3BAcc:HGNC:7761]	020909	001683	016040	009366
Group_910_4	neurl1b	neuralized E3 ubiquitin protein ligase 1B	013391	005373	024314	014604
Group_9102_0	unknown		023474	007993	028772	013312
Group_911_2	es1	es1 protein [Source:ZFIN%3BAcc:ZDB-GENE-980526-188]	004243	005726	011431	007779
Group_9110_0	vgf	VGF nerve growth factor inducible [Source:ZFIN%3BAcc:ZDB-GENE-121009-2]	029177	024093	031024	001230
Group_9121_0	loc107383103		019349	010473	021470	017444
Group_913_1	zswim6	zinc finger SWIM-type containing 6 [Source:HGNC Symbol%3BAcc:HGNC:29316]	016893	006060	013914	016478
Group_913_3	zswim8	zinc finger SWIM-type containing 8%2C transcript variant X1	023358	010711	003355	002574
Group_913_4	zswim5	zinc finger SWIM-type containing 5	026755	003684	018603	001638
Group_9130_0	loc107387256		022200	009842	019108	000447
Group_914_0	trim24	tripartite motif containing 24 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5913]	024647	022535	023599	010252
Group_914_4	loc107388413		017062	000793	020242	001387
Group_914_5	trim33	tripartite motif containing 33%2C transcript variant X1	021322	028514	020933	000859
Group_9143_0	si:dkeyp-75h12.7	si:dkeyp-75h12.7 [Source:ZFIN%3BAcc:ZDB-GENE-160728-134]	025326	019238	002623	001675
Group_9146_0	unknown		024410	013032	012416	022358
Group_915_0	si:ch73-281f12.4	si:ch73-281f12.4 [Source:ZFIN%3BAcc:ZDB-GENE-130530-682]	009865	030059	017573	014682
Group_915_1	si:ch211-176g6.2	si:ch211-176g6.2 [Source:ZFIN%3BAcc:ZDB-GENE-121214-224]	024771	003626	018760	019188
Group_915_3	radil	Rap associating with DIL domain%2C transcript variant X1	023226	015293	007158	014198
Group_9151_0	unknown		026620	013375	022977	015240
Group_9152_0	csgr09h6orf47	chromosome sgr09 open reading frame%2C human C6orf47	002379	007738	001513	020834
Group_9153_0	loc107378154		008608	013510	008073	006774
Group_916_0	kdm5bb	lysine (K)-specific demethylase 5Bb [Source:ZFIN%3BAcc:ZDB-GENE-030424-1]	020025	016646	020936	015507
Group_916_1	kdm5c	lysine (K)-specific demethylase 5C [Source:ZFIN%3BAcc:ZDB-GENE-060810-94]	020676	021978	022324	015519
Group_916_2	kdm5a	lysine demethylase 5A%2C transcript variant X1	024630	029580	023612	010255
Group_916_3	kdm5ba	lysine (K)-specific demethylase 5Ba [Source:ZFIN%3BAcc:ZDB-GENE-030131-5379]	007793	020224	012319	023122
Group_9160_0	unknown		010200	026950	020856	012463
Group_9164_0	si:ch1073-143l10.2	si:ch1073-143l10.2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-863]	020923	022850	011760	009352
Group_9167_0	loc107388142		027122	003657	012921	012054
Group_917_0	loc107392962		028517	029011	030569	024574
Group_917_1	fndc7a	fibronectin type III domain containing 7a [Source:ZFIN%3BAcc:ZDB-GENE-070216-2]	023496	008026	028738	013334
Group_9178_0	si:ch211-170d8.2	si:ch211-170d8.2 [Source:ZFIN%3BAcc:ZDB-GENE-030328-34]	005157	009580	026297	007725
Group_918_1	clnk	cytokine dependent hematopoietic cell linker%2C transcript variant X1	017320	023316	023379	006427
Group_9180_0	unknown		021402	000070	017349	011447
Group_9187_0	unknown		024488	009906	021577	006953
Group_9189_0	si:dkeyp-51f12.3	si:dkeyp-51f12.3 [Source:ZFIN%3BAcc:ZDB-GENE-070705-547]	020302	029560	024153	012174
Group_919_0	st3gal3b	ST3 beta-galactoside alpha-2%2C3-sialyltransferase 3b [Source:ZFIN%3BAcc:ZDB-GENE-050411-13]	022684	006385	000164	006685
Group_919_1	st3gal4	ST3 beta-galactoside alpha-2%2C3-sialyltransferase 4	010939	025737	030114	018801
Group_9190_0	pln	phospholamban%2C transcript variant X1	012592	013446	005024	008572
Group_9194_0	loc107389557		001481	021494	001560	020098
Group_92_0	fbln2	fibulin 2 [Source:HGNC Symbol%3BAcc:HGNC:3601]	009925	000323	029850	011575
Group_92_1	fbln5	fibulin 5 [Source:HGNC Symbol%3BAcc:HGNC:3602]	019211	005233	008441	020806
Group_92_2	efemp2a	EGF containing fibulin-like extracellular matrix protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-041212-8]	028493	022471	029765	020245
Group_92_3	si:ch73-173h19.3	si:ch73-173h19.3 [Source:ZFIN%3BAcc:ZDB-GENE-081104-245]	019633	026081	024810	001963
Group_92_5	si:dkey-235d18.5	si:dkey-235d18.5 [Source:ZFIN%3BAcc:ZDB-GENE-041014-243]	011572	030117	031052	001334
Group_92_6	fbn1	fibrillin 1%2C transcript variant X2	014980	021603	008133	022438
Group_92_7	fbn2b	fibrillin 2b [Source:ZFIN%3BAcc:ZDB-GENE-090112-3]	016820	025126	016559	001346
Group_92_10	ltbp3	latent transforming growth factor beta binding protein 3%2C transcript variant X1	012527	017260	013294	018214
Group_92_12	ltbp1	latent transforming growth factor beta binding protein 1	028269	000619	029954	018072
Group_92_13	ltbp2	latent transforming growth factor beta binding protein 2	028469	020984	018820	008136
Group_92_14	si:ch73-105b23.1	si:ch73-105b23.1 [Source:ZFIN%3BAcc:ZDB-GENE-081107-41]	028294	006257	017167	019236
Group_92_16	scube1	signal peptide%2C CUB domain and EGF like domain containing 1	007893	002962	002500	000374
Group_92_17	scube3	signal peptide%2C CUB domain%2C EGF-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-060717-1]	009895	028064	004955	015094
Group_92_21	thbd	thrombomodulin [Source:HGNC Symbol%3BAcc:HGNC:11784]	019015	029251	022174	002023
Group_92_22	cd248	CD248 molecule	021703	030162	022992	015790
Group_92_24	cd93	CD93 molecule [Source:HGNC Symbol%3BAcc:HGNC:15855]	013545	005668	031519	014796
Group_92_28	fbln1	fibulin 1 [Source:HGNC Symbol%3BAcc:HGNC:3600]	000008	022536	031209	010251
Group_920_1	pias1a	protein inhibitor of activated STAT%2C 1a [Source:ZFIN%3BAcc:ZDB-GENE-120727-5]	026554	019516	020535	022425
Group_920_2	pias4a	protein inhibitor of activated STAT%2C 4a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2734]	011622	012507	022492	012099
Group_920_3	pias2	protein inhibitor of activated STAT%2C 2 [Source:ZFIN%3BAcc:ZDB-GENE-060424-1]	013758	017064	022797	015536
Group_920_4	pias1b	protein inhibitor of activated STAT%2C 1b [Source:ZFIN%3BAcc:ZDB-GENE-050419-202]	025409	014814	006415	009875
Group_9201_0	si:dkey-58f6.2	si:dkey-58f6.2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-585]	009448	002499	010430	022280
Group_9202_0	loc107386967		024057	020367	030351	003908
Group_921_0	amigo1	adhesion molecule with Ig like domain 1 [Source:HGNC Symbol%3BAcc:HGNC:20824]	007834	018365	012289	023043
Group_921_1	amigo1	adhesion molecule with Ig-like domain 1%2C transcript variant X1	021050	005080	012509	011801
Group_921_4	amigo2	adhesion molecule with Ig-like domain 2	005711	026158	018446	016601
Group_9213_0	si:ch73-193i22.1	si:ch73-193i22.1 [Source:ZFIN%3BAcc:ZDB-GENE-121214-266]	017734	006279	019332	000664
Group_9216_0	unknown		010926	006111	005178	010672
Group_9217_0	si:ch211-243a20.4	si:ch211-243a20.4 [Source:ZFIN%3BAcc:ZDB-GENE-061207-29]	030012	004737	023283	021015
Group_9218_0	loc107394587		012254	017808	027862	019960
Group_922_0	kdm4ab	lysine (K)-specific demethylase 4A%2C genome duplicate b [Source:ZFIN%3BAcc:ZDB-GENE-030131-6279]	008273	017602	030988	006684
Group_922_1	kdm4a	lysine demethylase 4A%2C transcript variant X1	016498	019691	012456	000030
Group_922_2	kdm4b	lysine demethylase 4B [Source:HGNC Symbol%3BAcc:HGNC:29136]	014917	011122	026812	017096
Group_922_3	kdm4c	lysine demethylase 4C [Source:HGNC Symbol%3BAcc:HGNC:17071]	000669	021227	002906	015233
Group_9222_0	si:dkey-9i23.8	si:dkey-9i23.8 [Source:ZFIN%3BAcc:ZDB-GENE-090313-367]	009937	012206	010529	006946
Group_9226_0	si:dkey-19b23.8	si:dkey-19b23.8 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4634]	025253	011938	002360	004236
Group_9229_1	si:ch211-172l8.4	si:ch211-172l8.4 [Source:ZFIN%3BAcc:ZDB-GENE-131127-224]	021764	000974	000158	021736
Group_923_0	efnb2a	ephrin-B2a [Source:ZFIN%3BAcc:ZDB-GENE-990415-67]	009357	007688	005386	008043
Group_923_1	efnb2b	ephrin-B2b [Source:ZFIN%3BAcc:ZDB-GENE-010618-1]	009804	024149	019272	015643
Group_923_2	efnb3a	ephrin-B3a [Source:ZFIN%3BAcc:ZDB-GENE-100316-1]	005048	006674	015037	015274
Group_923_3	efnb1	ephrin-B1 [Source:ZFIN%3BAcc:ZDB-GENE-010618-2]	026188	000183	031476	010017
Group_9232_0	si:ch1073-228h2.2	si:ch1073-228h2.2 [Source:ZFIN%3BAcc:ZDB-GENE-141216-371]	005587	001971	021857	007117
Group_9235_0	si:ch211-57n23.1	si:ch211-57n23.1 [Source:ZFIN%3BAcc:ZDB-GENE-141219-29]	005612	026935	021843	007071
Group_924_0	stac2	SH3 and cysteine rich domain 2 [Source:HGNC Symbol%3BAcc:HGNC:23990]	021862	011292	013669	013892
Group_924_1	stac3	SH3 and cysteine rich domain 3	025051	010485	029179	023322
Group_924_3	stac	SH3 and cysteine rich domain%2C transcript variant X1	011208	001072	010300	004948
Group_924_4	stac2	SH3 and cysteine rich domain 2	025827	012804	006268	013125
Group_925_0	rnf150b	ring finger protein 150b [Source:ZFIN%3BAcc:ZDB-GENE-050417-470]	007519	022338	030459	012785
Group_925_1	rnf150a	ring finger protein 150a [Source:ZFIN%3BAcc:ZDB-GENE-060213-1]	025426	016583	014848	005061
Group_925_3	si:dkeyp-86f7.4	si:dkeyp-86f7.4 [Source:ZFIN%3BAcc:ZDB-GENE-091204-252]	014978	021600	008134	022436
Group_926_0	unc119b	unc-119 homolog b (C. elegans) [Source:ZFIN%3BAcc:ZDB-GENE-050201-2]	007179	013999	009033	021666
Group_926_2	unc119b	unc-119 lipid binding chaperone B [Source:HGNC Symbol%3BAcc:HGNC:16488]	012130	004671	009455	005781
Group_926_3	unc119.1	unc-119 homolog 1 [Source:ZFIN%3BAcc:ZDB-GENE-030219-130]	005150	009573	026303	007729
Group_9264_0	loc107376640		002704	028958	015292	020303
Group_9266_0	loc107376066		026373	019071	009532	017614
Group_927_0	ankib1a	ankyrin repeat and IBR domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-060503-156]	005616	029746	031115	001088
Group_927_1	ankib1b	ankyrin repeat and IBR domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-100920-6]	019087	020591	017265	016378
Group_927_2	arih2	ariadne RBR E3 ubiquitin protein ligase 2	021284	028566	031576	003053
Group_927_3	arih1	ariadne RBR E3 ubiquitin protein ligase 1	003096	014851	006405	009808
Group_9273_0	loc107377585		002215	017862	025638	000947
Group_928_1	psmb11	proteasome subunit beta 11 [Source:HGNC Symbol%3BAcc:HGNC:31963]	007297	002088	018830	010393
Group_928_2	psmb11	proteasome subunit beta 11 [Source:HGNC Symbol%3BAcc:HGNC:31963]	026762	028789	031307	024411
Group_928_3	psmb5	proteasome subunit beta 5	026761	028788	031306	024412
Group_929_0	stxbp1a	syntaxin binding protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-050626-106]	016864	014663	004011	002757
Group_929_1	stxbp3	syntaxin binding protein 3	004497	008525	030571	017058
Group_929_2	stxbp2	syntaxin binding protein 2	027467	019717	022733	020634
Group_929_3	stxbp1b	syntaxin binding protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-060531-166]	025602	017062	008169	010535
Group_93_0	wnt7bb	wingless-type MMTV integration site family%2C member 7Bb [Source:ZFIN%3BAcc:ZDB-GENE-081006-1]	027084	014366	023459	003847
Group_93_1	wnt7ba	wingless-type MMTV integration site family%2C member 7Ba [Source:ZFIN%3BAcc:ZDB-GENE-041210-178]	024628	022559	023613	010234
Group_93_2	wnt10b	wingless-type MMTV integration site family member 10B	025906	009412	013672	025426
Group_93_3	wnt10a	wingless-type MMTV integration site family member 10A	027895	006332	030623	024241
Group_93_4	wnt1	wingless-type MMTV integration site family member 1	025929	009436	013661	025427
Group_93_5	wnt3a	wingless-type MMTV integration site family member 3A	014450	006620	024847	013492
Group_93_6	wnt3	wingless-type MMTV integration site family%2C member 3 [Source:ZFIN%3BAcc:ZDB-GENE-081003-1]	008226	007947	023247	013005
Group_93_10	wnt9b	wingless-type MMTV integration site family%2C member 9B [Source:ZFIN%3BAcc:ZDB-GENE-080201-1]	026897	019835	029861	013879
Group_93_11	wnt9a	wingless-type MMTV integration site family member 9A	014457	006588	024853	013460
Group_93_12	wnt6b	wingless-type MMTV integration site family%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-070912-513]	027894	006333	030624	024242
Group_93_13	wnt11r	wingless-type MMTV integration site family%2C member 11%2C related [Source:ZFIN%3BAcc:ZDB-GENE-980526-249]	006319	022276	025846	016844
